,drug_name,drug_type,Smiles
44,Moclobemide,Methyltransferase-Inhibitor,ClC1=CC=C(C=C1)C(=O)NCCN2CCOCC2
45,Naproxen,Methyltransferase-Inhibitor,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
46,Olsalazine,Methyltransferase-Inhibitor,OC(=O)C1=CC(=CC=C1O)N=NC2=CC(C(O)=O)=C(O)C=C2
47,Pargyline,Methyltransferase-Inhibitor,CN(CC#C)CC1=CC=CC=C1
48,Pargyline,Methyltransferase-Inducer,CN(CC#C)CC1=CC=CC=C1
49,Physostigmine,Methyltransferase-Inhibitor,CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]3N(C)CC[C@@]23C
50,Plicamycin,Methyltransferase-Inhibitor,CO[C@@H]([C@@H]1CC2=C(C(O)=C3C(O)=C(C)C(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=CC3=C2)C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O
51,Procaine,Methyltransferase-Inhibitor,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
52,Progesterone,Methyltransferase-Inducer,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
53,Progesterone,Methyltransferase-Inhibitor,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
54,Pyridoxine (vit B6),Methyltransferase-Inhibitor,CC1=C(O)C(CO)=C(CO)C=N1
55,Ribavirin,Methyltransferase-Inhibitor,NC(=O)C1=NN(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O
56,Selenium Compounds,Methyltransferase-Inhibitor,[Se]
57,Tacrine,Methyltransferase-Inhibitor,NC1=C2CCCCC2=NC3=C1C=CC=C3
58,Tamoxifen,Methyltransferase-Substrate,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
59,Temozolomide,Methyltransferase-Inhibitor,CN1N=NC2=C(N=CN2C1=O)C(N)=O
60,Tioguanine,Methyltransferase-Substrate,NC1=NC2=C(N=CN2)C(=S)N1
61,Tioguanine,Methyltransferase-Inducer,NC1=NC2=C(N=CN2)C(=S)N1
62,Tolcapone,Methyltransferase-Inhibitor,CC1=CC=C(C=C1)C(=O)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O
63,Trimethoprim,Methyltransferase-Inducer,COC1=CC(CC2=C(N)N=C(N)N=C2)=CC(OC)=C1OC
64,Tubocurarine,Methyltransferase-Inhibitor,COC1=C(O)C2=C3[C@@H](CC4=CC(OC5=CC6=C(CCN(C)[C@H]6CC7=CC=C(O2)C=C7)C=C5OC)=C(O)C=C4)[N+](C)(C)CCC3=C1
65,Ubidecarenone,Methyltransferase-Substrate,COC1=C(OC)C(=O)C(CC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)C)=C(C)C1=O
66,Varenicline,Methyltransferase-Inhibitor,[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21
67,Vecuronium,Methyltransferase-Inhibitor,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(C)=O)[N@@+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6
68,Virginiamycin,Methyltransferase-Inhibitor,C[C@@H]1OC(=O)[C@H](NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@H](CC3=CC=C(C=C3)N(C)C)N(C)C(=O)[C@H]4CCCN4C(=O)[C@H](C)NC(=O)[C@@H]1NC(=O)C5=C(O)C=CC=N5)C6=CC=CC=C6
69,Vorinostat,Methyltransferase-Inhibitor,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
