,drug_name,drug_type,Smiles
28,Diazepam,UGT-Inhibitor,CN1C(=O)CN=C(C2=CC=CC=C2)C3=C1C=CC(Cl)=C3
29,Diclofenac,UGT-Inducer,OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl
30,Diflunisal,UGT-Substrate,OC(=O)C1=C(O)C=CC(=C1)C2=C(F)C=C(F)C=C2
31,Digitoxin,UGT-Substrate,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4
32,Disulfiram,UGT-Inducer,CCN(CC)C(=S)SSC(=S)N(CC)CC
33,Enoxolone,UGT-Inhibitor,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O
34,Epinephrine,UGT-Substrate,CNC[C@H](O)C1=CC(O)=C(O)C=C1
35,Erlotinib,UGT-Inhibitor,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2
36,Esketamine,UGT-Inducer,CN[C@@]1(CCCCC1=O)C2=C(Cl)C=CC=C2
37,Eslicarbazepine,UGT-Substrate,NC(=O)N1C2=C(C[C@H](O)C3=C1C=CC=C3)C=CC=C2
38,Estradiol,UGT-Inhibitor,C[C@@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O
39,Estradiol,UGT-Substrate,C[C@@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O
40,Estriol,UGT-Inducer,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O
41,Estriol,UGT-Substrate,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O
42,Ethanol,UGT-Inducer,CCO
43,Etodolac,UGT-Substrate,CCC1=CC=CC2=C1NC3=C2CCO[C@@]3(CC)CC(O)=O
44,Ezetimibe,UGT-Substrate,O[C@@H](CC[C@H]1[C@H](N(C1=O)C2=CC=C(F)C=C2)C3=CC=C(O)C=C3)C4=CC=C(F)C=C4
45,Febuxostat,UGT-Substrate,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
46,Fluconazole,UGT-Inhibitor,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(F)C=C(F)C=C3
47,Flurbiprofen,UGT-Substrate,C[C@H](C(O)=O)C1=CC=C(C(F)=C1)C2=CC=CC=C2
48,Gefitinib,UGT-Inhibitor,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN4CCOCC4
49,Gemfibrozil,UGT-Substrate,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1
50,Hydrocodone,UGT-Substrate,COC1=CC=C2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5OC1=C2[C@]45CCN3C
51,Hydrocortisone,UGT-Inducer,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
52,Hydromorphone,UGT-Substrate,CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2OC5=C3C(C[C@@H]14)=CC=C5O
53,Hydroxyprogesterone,UGT-Substrate,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
54,Hymecromone,UGT-Inhibitor,CC1=CC(=O)OC2=C1C=CC(O)=C2
55,Hymecromone,UGT-Inducer,CC1=CC(=O)OC2=C1C=CC(O)=C2
56,Hymecromone,UGT-Substrate,CC1=CC(=O)OC2=C1C=CC(O)=C2
57,Imipramine,UGT-Inhibitor,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
58,Imipramine,UGT-Substrate,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
59,Indinavir,UGT-Substrate,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=C3C=CC=C4)CC5=CC=CN=C5
60,Indometacin,UGT-Substrate,COC1=CC2=C(C=C1)N(C(C)=C2CC(O)=O)C(=O)C3=CC=C(Cl)C=C3
61,Indometacin,UGT-Inducer,COC1=CC2=C(C=C1)N(C(C)=C2CC(O)=O)C(=O)C3=CC=C(Cl)C=C3
62,Irinotecan,UGT-Substrate,CCC1=C2CN3C(=O)C4=C(C=C3C2=NC5=CC=C(OC(=O)N6CC[C@@H](CC6)N7CCCCC7)C=C15)[C@@](O)(CC)C(=O)OC4
63,Itraconazole,UGT-Substrate,CC[C@H](C)N1N=CN(C1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OC[C@H]5CO[C@@](CN6C=NC=N6)(O5)C7=C(Cl)C=C(Cl)C=C7)C=C4
64,Ketamine,UGT-Inducer,CN[C@]1(CCCCC1=O)C2=C(Cl)C=CC=C2
65,Labetalol,UGT-Substrate,C[C@@H](CCC1=CC=CC=C1)NC[C@H](O)C2=CC=C(O)C(=C2)C(N)=O
66,Lopinavir,UGT-Inhibitor,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)COC3=C(C)C=CC=C3C)CC4=CC=CC=C4
67,Losartan,UGT-Substrate,CCCCC1=NC(Cl)=C(CO)N1CC2=CC=C(C=C2)C3=C(C=CC=C3)C4=NN=NN4
68,Medroxyprogesterone,UGT-Inhibitor,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(O)C(C)=O)[C@@]4(C)CCC(=O)C=C14
69,Meprobamate,UGT-Substrate,CCCC(C)(COC(N)=O)COC(N)=O
70,Mercaptopurine,UGT-Substrate,S=C1NC=NC2=C1NC=N2
71,Mitiglinide,UGT-Substrate,[H][C@@](CC(=O)N1C[C@@]2([H])CCCC[C@@]2([H])C1)(CC1=CC=CC=C1)C(O)=O
72,Naloxone,UGT-Substrate,OC1=CC=C2C[C@H]3N(CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O)CC=C
73,Naproxen,UGT-Substrate,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
74,Nicotine,UGT-Substrate,CN1CCC[C@H]1C2=CC=CN=C2
75,Nicotine,UGT-Inhibitor,CN1CCC[C@H]1C2=CC=CN=C2
76,Niflumic Acid,UGT-Substrate,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)N=CC=C1
77,Niflumic Acid,UGT-Inhibitor,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)N=CC=C1
78,Nilotinib,UGT-Inhibitor,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F
79,Oleandomycin,UGT-Substrate,CO[C@@H]1C[C@@H](O[C@@H](C)[C@H]1O)O[C@H]2[C@H](C)[C@@H](O[C@H]3O[C@@H](C)C[C@H]([C@H]3O)N(C)C)[C@@H](C)C[C@]4(CO4)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C
80,Oxazepam,UGT-Substrate,O[C@@H]1N=C(C2=CC=CC=C2)C3=C(NC1=O)C=CC(Cl)=C3
81,Oxymetazoline,UGT-Substrate,CC1=CC(=C(O)C(C)=C1CC2=NCCN2)C(C)(C)C
82,Paracetamol,UGT-Substrate,CC(=O)NC1=CC=C(O)C=C1
83,Phenobarbital,UGT-Inducer,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
84,Phenol,UGT-Substrate,OC1=CC=CC=C1
85,Phenolphthalein,UGT-Substrate,OC1=CC=C(C=C1)[C@@]2(OC(=O)C3=C2C=CC=C3)C4=CC=C(O)C=C4
86,Phenolsulfonphthalein,UGT-Substrate,OC1=CC=C(C=C1)[C@@]2(OS(=O)(=O)C3=C2C=CC=C3)C4=CC=C(O)C=C4
87,Phenylbutazone,UGT-Substrate,CCCC[C@H]1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
88,Phenylbutazone,UGT-Inhibitor,CCCC[C@H]1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
89,Phenytoin,UGT-Inducer,O=C1NC(=O)[C@](N1)(C2=CC=CC=C2)C3=CC=CC=C3
90,Pirprofen,UGT-Substrate,C[C@H](C(O)=O)C1=CC(Cl)=C(C=C1)N2CC=CC2
91,Pitavastatin,UGT-Inhibitor,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O
92,Pitavastatin,UGT-Substrate,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O
93,Posaconazole,UGT-Substrate,[H][C@@](C)(O)[C@]([H])(CC)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@]2([H])CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1
94,Probenecid,UGT-Substrate,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
95,Probenecid,UGT-Inhibitor,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
96,Raltegravir,UGT-Substrate,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
97,Ranitidine,UGT-Inhibitor,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
98,Repaglinide,UGT-Substrate,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=C(C=CC=C2)N3CCCCC3)=C1)C(O)=O
99,Riluzole,UGT-Substrate,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
100,Ritonavir,UGT-Inhibitor,CC(C)[C@@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)CC4=CC=CC=C4
101,Saquinavir,UGT-Inhibitor,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(N)=O)NC(=O)C4=NC5=CC=CC=C5C=C4
102,Silymarin,UGT-Inhibitor,COC1=CC(=CC=C1O)[C@H]2OC3=C(O[C@@H]2CO)C=CC(=C3)[C@H]4OC5=CC(O)=CC(O)=C5C(=O)[C@@H]4O
103,Sorafenib,UGT-Inhibitor,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
104,Spironolactone,UGT-Inducer,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13
105,Tamoxifen,UGT-Substrate,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
106,Telmisartan,UGT-Substrate,CCCC1=NC2=C(C)C=C(C=C2N1CC3=CC=C(C=C3)C4=C(C=CC=C4)C(O)=O)C5=NC6=CC=CC=C6N5C
107,Telmisartan,UGT-Inducer,CCCC1=NC2=C(C)C=C(C=C2N1CC3=CC=C(C=C3)C4=C(C=CC=C4)C(O)=O)C5=NC6=CC=CC=C6N5C
108,Tiadenol,UGT-Inducer,OCCSCCCCCCCCCCSCCO
109,Triclosan,UGT-Inhibitor,OC1=C(OC2=C(Cl)C=C(Cl)C=C2)C=CC(Cl)=C1
110,Trimipramine,UGT-Substrate,C[C@H](CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
111,Troglitazone,UGT-Substrate,CC1=C(C)C2=C(CC[C@](C)(COC3=CC=C(C[C@@H]4SC(=O)NC4=O)C=C3)O2)C(C)=C1O
112,Valproic Acid,UGT-Substrate,CCCC(CCC)C(O)=O
113,Valproic Acid,UGT-Inhibitor,CCCC(CCC)C(O)=O
114,Vorinostat,UGT-Substrate,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
115,Warfarin,UGT-Substrate,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(O)C3=C(OC2=O)C=CC=C3
116,Zidovudine,UGT-Substrate,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
