,drug_name,drug_type,Smiles
24,Dactinomycin,NAT-Inhibitor,CC(C)[C@@H]1NC(=O)[C@H](NC(=O)C2=C3N=C4C(OC3=C(C)C=C2)=C(C)C(=O)C(N)=C4C(=O)N[C@@H]5[C@H](C)OC(=O)[C@@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)[C@H](C)OC(=O)[C@@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@H]7CCCN7C1=O
25,Desipramine,NAT-Inducer,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
26,Desipramine,NAT-Inhibitor,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
27,Dexamfetamine,NAT-Inducer,C[C@H](N)CC1=CC=CC=C1
28,Diazepam,NAT-Inducer,CN1C(=O)CN=C(C2=CC=CC=C2)C3=C1C=CC(Cl)=C3
29,Dihydralazine,NAT-Substrate,NNC1=NN=C(NN)C2=C1C=CC=C2
30,Dinoprostone,NAT-Inducer,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
31,Disulfiram,NAT-Inhibitor,CCN(CC)C(=S)SSC(=S)N(CC)CC
32,Esketamine,NAT-Inducer,CN[C@@]1(CCCCC1=O)C2=C(Cl)C=CC=C2
33,Fluoxetine,NAT-Inducer,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C2=CC=CC=C2
34,Folic Acid,NAT-Inhibitor,NC1=NC(=O)C2=C(N1)N=CC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2
35,Folic Acid,NAT-Substrate,NC1=NC(=O)C2=C(N1)N=CC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2
36,G-strophanthin,NAT-Inducer,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O
37,Glycyrrhizic Acid,NAT-Inhibitor,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
38,Haloperidol,NAT-Inhibitor,O[C@@]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
39,Hydralazine,NAT-Substrate,NN=C1NN=CC2=C1C=CC=C2
40,Hydrocortisone,NAT-Inducer,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
41,Ibuprofen,NAT-Inhibitor,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O
42,Ibuprofen,NAT-Inducer,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O
43,Imipramine,NAT-Inducer,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
44,Indometacin,NAT-Inhibitor,COC1=CC2=C(C=C1)N(C(C)=C2CC(O)=O)C(=O)C3=CC=C(Cl)C=C3
45,Indometacin,NAT-Inducer,COC1=CC2=C(C=C1)N(C(C)=C2CC(O)=O)C(=O)C3=CC=C(Cl)C=C3
46,Insulin (human),NAT-Inducer,CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CN=CN3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CC4=CC=CC=C4)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC5=CN=CN5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC6=CC=C(O)C=C6)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC7=CC=C(O)C=C7)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC8=CC=C(O)C=C8)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](CC(N)=O)C(O)=O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC9=CC=CC=C9)C(=O)N[C@@H](CC%10=CC=CC=C%10)C(=O)N[C@@H](CC%11=CC=C(O)C=C%11)C(=O)N[C@@H]([C@@H](C)O)C(=O)N%12CCC[C@H]%12C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(O)=O)NC1=O)[C@@H](C)O)[C@@H](C)CC
47,Iproniazide,NAT-Inhibitor,CC(C)NNC(=O)C1=CC=NC=C1
48,Isoprenaline,NAT-Inducer,CC(C)NC[C@H](O)C1=CC(O)=C(O)C=C1
49,Ketamine,NAT-Inducer,CN[C@]1(CCCCC1=O)C2=C(Cl)C=CC=C2
50,Ketoprofen,NAT-Inhibitor,C[C@H](C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2
51,Levodopa,NAT-Inducer,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
52,Lindane,NAT-Inducer,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
53,Melatonin,NAT-Inducer,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
54,Melatonin,NAT-Inhibitor,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
55,Mercaptamine,NAT-Inhibitor,NCCS
56,Mesalazine,NAT-Substrate,NC1=CC(C(O)=O)=C(O)C=C1
57,Metamizole Sodium,NAT-Substrate,CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2
58,Methotrexate,NAT-Inducer,CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O
59,Metoclopramide,NAT-Inducer,CCN(CC)CCNC(=O)C1=C(OC)C=C(N)C(Cl)=C1
60,Netilmicin,NAT-Substrate,CCN[C@@H]1C[C@H](N)[C@@H](O[C@@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O
61,Nicotine,NAT-Inhibitor,CN1CCC[C@H]1C2=CC=CN=C2
62,Norepinephrine,NAT-Inducer,NC[C@@H](O)C1=CC(O)=C(O)C=C1
63,Octopamine,NAT-Substrate,NC[C@H](O)C1=CC=C(O)C=C1
64,Oxedrine,NAT-Inhibitor,CNC[C@@H](O)C1=CC=C(O)C=C1
65,Paclitaxel,NAT-Inhibitor,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)C4=CC=CC=C4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(C)=C1C5(C)C
66,Pargyline,NAT-Inducer,CN(CC#C)CC1=CC=CC=C1
67,Phenazone,NAT-Substrate,CN1N(C(=O)C=C1C)C2=CC=CC=C2
68,Procainamide,NAT-Substrate,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
69,Salicylamide,NAT-Inhibitor,NC(=O)C1=C(O)C=CC=C1
70,Sulfadiazine,NAT-Substrate,NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2
71,Sulfamethoxazole,NAT-Substrate,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
72,Sulfapyridine,NAT-Substrate,NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=N2
73,Sulindac,NAT-Inhibitor,CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)C1=C/C3=CC=C(C=C3)S(C)=O
74,Sultiame,NAT-Inducer,NS(=O)(=O)C1=CC=C(C=C1)N2CCCCS2(=O)=O
75,Tamoxifen,NAT-Inhibitor,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
76,Testosterone,NAT-Inducer,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
77,Theophylline,NAT-Inducer,CN1C(=O)N(C)C2=C(NC=N2)C1=O
78,Tobramycin,NAT-Substrate,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
79,Trichloroethylene,NAT-Substrate,ClC=C(Cl)Cl
80,Warfarin,NAT-Inhibitor,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(O)C3=C(OC2=O)C=CC=C3
