,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
62,CHEMBL90568,CHEMBL1780385,145542,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,51.3,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2
63,CHEMBL487402,CHEMBL1780385,444964,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,47.8,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1O)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2
64,CHEMBL124885,CHEMBL1780385,204376,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,20.4,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1O)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2
65,CHEMBL210635,CHEMBL1780385,348442,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,34.0,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)cc3
66,CHEMBL72637,CHEMBL1780385,115873,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,16.7,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc2OC(=CC(=O)c2c(O)c1OC)c3ccc(O)c(O)c3
67,CHEMBL226507,CHEMBL1780385,379523,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,68.9,%,Activity,,57641,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2
68,CHEMBL1956397,CHEMBL1960693,1281918,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,14.0,%,Inhibition,,61291,11113,PROTEIN,SINGLE PROTEIN,9,NC(=O)C[S+]([O-])Cc1ccccc1c2ccc(Cl)cc2
69,CHEMBL1956397,CHEMBL1960693,1281918,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,20.0,%,Inhibition,,61291,11113,PROTEIN,SINGLE PROTEIN,9,NC(=O)C[S+]([O-])Cc1ccccc1c2ccc(Cl)cc2
70,CHEMBL2071347,CHEMBL2073033,1361506,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,2400.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(SC)cc2)c(OC)c1
71,CHEMBL2071348,CHEMBL2073033,1361507,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,3800.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c(\C=C\c2ccc(SC)cc2)c1
72,CHEMBL2071349,CHEMBL2073033,1361508,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1400.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)cc(\C=C\c2ccc(SC)cc2)c1
73,CHEMBL2071350,CHEMBL2073033,1361509,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,900.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(SC)cc2)c(OC)c1OC
74,CHEMBL2071351,CHEMBL2073033,1361510,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)c(\C=C\c2ccc(SC)cc2)cc1OC
75,CHEMBL2071352,CHEMBL2073033,1361511,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,400.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)c(\C=C\c2ccc(SC)cc2)c(OC)c1
76,CHEMBL74189,CHEMBL2073033,118882,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,3600.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\c2ccc(SC)cc2)cc(OC)c1OC
77,CHEMBL2071353,CHEMBL2073033,1361512,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1000.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,CSc1ccc(\C=C\c2ccccc2Cl)cc1
78,CHEMBL2071346,CHEMBL2073033,1361505,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1800.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cccc(\C=C\c2ccc(SC)cc2)c1OC
79,CHEMBL2071344,CHEMBL2073033,1361503,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1100.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1cccc(\C=C\c2ccc(SC)cc2)c1
80,CHEMBL2071345,CHEMBL2073033,1361504,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,28000.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(SC)cc2)cc1
81,CHEMBL2071343,CHEMBL2073033,1361502,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1000.0,nM,IC50,,63018,11113,PROTEIN,SINGLE PROTEIN,9,COc1ccccc1\C=C\c2ccc(SC)cc2
82,CHEMBL2297523,CHEMBL3076264,1501113,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,2500.0,nM,IC50,,71541,11113,PROTEIN,SINGLE PROTEIN,9,CSC1=C(C#N)C(=N)N2C(=N1)Sc3cc(Cl)ccc23
83,CHEMBL2347914,CHEMBL2354046,1529747,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,130.0,nM,Ki,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cccc2OC(=CC(=O)c12)c3cccc(OCC#C)c3
84,CHEMBL2347914,CHEMBL2354046,1529747,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,0.19,/min,Kinact,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cccc2OC(=CC(=O)c12)c3cccc(OCC#C)c3
85,CHEMBL2347917,CHEMBL2354047,1529750,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cccc2OC(=CC(=O)c12)c3ccc(OCC#C)cc3
86,CHEMBL2347919,CHEMBL2354055,1529752,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,41.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2ccc3ccccc3c12)c4ccc(OCC#C)cc4
87,CHEMBL16807,CHEMBL2354055,18033,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,4030.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cccc2OC(=CC(=O)c12)c3ccccc3
88,CHEMBL2347912,CHEMBL2354055,1529745,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,110.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cc2OCC=Cc2c3OC(=CC(=O)c13)c4ccccc4
89,CHEMBL2347911,CHEMBL2354055,1529744,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,350.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cc(OCC#C)cc2OC(=CC(=O)c12)c3ccccc3
90,CHEMBL2347756,CHEMBL2354055,1529587,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,270.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c3C=CCOc3ccc12)c4ccccc4
91,CHEMBL2347755,CHEMBL2354055,1529586,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2ccc3OCC=Cc3c12)c4ccccc4
92,CHEMBL2347754,CHEMBL2354055,1529585,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,320.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2ccc3C=CCOc3c12)c4ccccc4
93,CHEMBL26260,CHEMBL2354055,37986,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,54.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2ccc3ccccc3c12)c4ccccc4
94,CHEMBL283196,CHEMBL2354055,37987,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,43.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
95,CHEMBL117,CHEMBL2354055,17853,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,1290.0,nM,IC50,,72884,11113,PROTEIN,SINGLE PROTEIN,9,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3
96,CHEMBL2402509,CHEMBL2406775,1570101,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,74255,11113,PROTEIN,SINGLE PROTEIN,9,CCC(CC)(Nc1nc(NC)nc(n1)n2cncn2)C#N
97,CHEMBL3087669,CHEMBL3089236,1605149,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,,,,Activity,Non-toxic,75997,11113,PROTEIN,SINGLE PROTEIN,9,C[C@H]1CCCN1[C@H]2CCN(C2)c3ccc(NC(=O)c4c(C)onc4C)c(C)c3
98,CHEMBL3115061,CHEMBL3116942,1618036,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,<,10.0,%,Activity,,76785,11113,PROTEIN,SINGLE PROTEIN,9,Cl.OC(=O)[C@@H]1Cc2cn(C\C=C\COc3ccc(Cl)c(c3)C(=O)N1)cn2
99,CHEMBL3132931,CHEMBL3137186,1625020,Cytochrome P450 1A1,Homo sapiens,Homo sapiens,D,=,270.0,nM,IC50,,77342,11113,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)c(\C=C\c2ccc(OC)c(OC)c2)c(OC)c1
