,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
26,CHEMBL208528,CHEMBL869680,347013,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,28000.0,nM,IC50,,31079,20085,PROTEIN,SINGLE PROTEIN,9,CCCc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
27,CHEMBL207831,CHEMBL869680,347092,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,21000.0,nM,IC50,,31079,20085,PROTEIN,SINGLE PROTEIN,9,OC(C1CCN(CCCC(=O)c2ccc(CC=C)cc2)CC1)(c3ccccc3)c4ccccc4
28,CHEMBL359657,CHEMBL910621,299633,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,26100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2cccnc2
29,CHEMBL217125,CHEMBL910621,361911,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,33700.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1onc(c1)c2cccnc2
30,CHEMBL385008,CHEMBL910621,361910,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,33200.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1cc(n[nH]1)c2cccnc2
31,CHEMBL385023,CHEMBL910621,361896,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCCCc1cccnc1
32,CHEMBL218397,CHEMBL910621,361895,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,71500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2cc[nH]n2
33,CHEMBL410355,CHEMBL910621,361894,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,43500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1csc(n1)c2cccnc2
34,CHEMBL386250,CHEMBL910621,361880,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,14000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)c2ccsc2
35,CHEMBL215183,CHEMBL910621,361879,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2ccccc2
36,CHEMBL215134,CHEMBL910621,361878,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,600.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2ccccc2
37,CHEMBL214859,CHEMBL910621,361862,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,3800.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2ccccc2
38,CHEMBL215174,CHEMBL910621,361861,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5300.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,C1CSC(S1)c2oc(cc2)c3cccnc3
39,CHEMBL214990,CHEMBL910621,361848,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,46900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CSCc1oc(cc1)c2cccnc2
40,CHEMBL214784,CHEMBL910621,361847,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,1100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,SCc1oc(cc1)c2cccnc2
41,CHEMBL386124,CHEMBL910621,361833,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CC(=O)SCc1oc(cc1)c2cccnc2
42,CHEMBL179704,CHEMBL910621,299460,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,3100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2cccnc2
43,CHEMBL178516,CHEMBL910621,299431,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,51500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2c[nH]cn2
44,CHEMBL368883,CHEMBL910621,299573,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,300000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1nccn1c2cccnc2
45,CHEMBL361153,CHEMBL910621,299430,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,30000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2ccsc2
46,CHEMBL179621,CHEMBL910621,299728,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2ccc(F)nc2
47,CHEMBL360999,CHEMBL910621,299737,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,73000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cn1cnc(c1)c2cccnc2
48,CHEMBL179669,CHEMBL910621,299718,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,1900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2cccnc2
49,CHEMBL180270,CHEMBL910621,299669,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,192000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)CC#Cc1cccnc1
50,CHEMBL149808,CHEMBL910621,249467,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,60000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCC#Cc1cccnc1
51,CHEMBL360541,CHEMBL910621,299668,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,82500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCC#Cc1cccnc1
52,CHEMBL360998,CHEMBL910621,299731,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1oc(cc1)c2cccnc2
53,CHEMBL178938,CHEMBL910621,299729,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,179000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCc1oc(cc1)c2cccnc2
54,CHEMBL178090,CHEMBL910621,299641,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,95500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2cccnc2
55,CHEMBL369285,CHEMBL910621,299704,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCc1ccc(s1)c2cccnc2
56,CHEMBL361969,CHEMBL910621,299730,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1ccc(s1)c2cccnc2
57,CHEMBL348475,CHEMBL893810,259664,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c5cnc6ccccc6c5)cc3)Cc2cc1OC
58,CHEMBL242983,CHEMBL893810,391713,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2CCN(CC2)c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c5cnc6ccccc6c5)cc3)cc1OC
59,CHEMBL266212,CHEMBL893810,391711,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2CCN(CC2)c3ccc(NC(=O)c4ccccc4NC(=O)c5cnc6ccccc6c5)cc3)cc1OC
60,CHEMBL244239,CHEMBL893810,391704,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CCN(C)CCNC(=O)c2ccccc2NC(=O)c3cnc4ccccc4c3)cc1OC
61,CHEMBL195217,CHEMBL930255,322994,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,13400.0,nM,IC50,,38609,20085,PROTEIN,SINGLE PROTEIN,9,Oc1cccc(c1)c2ccc3cc(O)ccc3c2
62,CHEMBL257990,CHEMBL930255,427107,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,6960.0,nM,IC50,,38609,20085,PROTEIN,SINGLE PROTEIN,9,N[C@H]1C[C@@H]1c2ccccc2
63,CHEMBL482409,CHEMBL952233,493127,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\2/CCC\C(=C/c3ccc(O)cc3)\C2=O)cc1
64,CHEMBL493001,CHEMBL952233,478563,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
65,CHEMBL407034,CHEMBL952233,429123,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\C(=O)\C=C\c2cc(C)c(O)c(C)c2)cc(C)c1O
66,CHEMBL497783,CHEMBL952233,493550,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\C(=O)\C=C\c2cccc(Cl)c2)c1
67,CHEMBL442985,CHEMBL952233,493483,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\C(=O)\C=C\c2ccc(Cl)c(Cl)c2)cc1Cl
68,CHEMBL498591,CHEMBL952233,493482,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)C(F)(F)F)cc1
69,CHEMBL498590,CHEMBL952233,493481,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)C(C)(C)C)cc1
70,CHEMBL496322,CHEMBL952233,493480,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(\C=C\C(=O)\C=C\c2ccc(C)cc2)cc1
71,CHEMBL496321,CHEMBL952233,493479,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\C(=O)\C=C\c2ccc(Cl)cc2)cc1
72,CHEMBL17201,CHEMBL952233,18520,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,O=C(\C=C\c1ccccc1)\C=C\c2ccccc2
73,CHEMBL128729,CHEMBL952233,212655,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O
74,CHEMBL129134,CHEMBL952233,212131,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\C(=O)\C=C\c2ccc(O)cc2)cc1
75,CHEMBL498373,CHEMBL952233,493402,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\2/CC\C(=C/c3cc(OC)c(O)c(OC)c3)\C2=O)cc(OC)c1O
76,CHEMBL498372,CHEMBL952233,493401,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1cc(\C=C\2/CC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)cc(c1O)C(C)(C)C
77,CHEMBL498371,CHEMBL952233,493400,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)c1cc(\C=C\2/CC\C(=C/c3cc(C(C)C)c(O)c(c3)C(C)C)\C2=O)cc(C(C)C)c1O
78,CHEMBL497137,CHEMBL952233,493336,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CCc1cc(\C=C\2/CC\C(=C/c3cc(CC)c(O)c(CC)c3)\C2=O)cc(CC)c1O
79,CHEMBL496935,CHEMBL952233,493335,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\2/CC\C(=C/c3cc(C)c(O)c(C)c3)\C2=O)cc(C)c1O
80,CHEMBL523919,CHEMBL952233,493334,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\2/CC\C(=C/c3cccc(Cl)c3)\C2=O)c1
81,CHEMBL496934,CHEMBL952233,493333,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\2/CC\C(=C/c3ccc(Cl)c(Cl)c3)\C2=O)cc1Cl
82,CHEMBL255167,CHEMBL952233,436744,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)c1ccc(\C=C\2/CC\C(=C/c3ccc(cc3)N(C)C)\C2=O)cc1
83,CHEMBL498609,CHEMBL952233,493273,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(\C=C\2/CC\C(=C/c3ccc(cc3)C(F)(F)F)\C2=O)cc1
84,CHEMBL509621,CHEMBL952233,493272,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\2/CC\C(=C/c3ccc(OC)cc3)\C2=O)cc1
85,CHEMBL496340,CHEMBL952233,493271,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\2/CC\C(=C/c3ccc(Cl)cc3)\C2=O)cc1
86,CHEMBL151734,CHEMBL952233,249419,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C\c2ccccc2)\CC/C/1=C\c3ccccc3
87,CHEMBL270361,CHEMBL952233,436511,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\2/CC\C(=C/c3ccc(O)c(OC)c3)\C2=O)ccc1O
88,CHEMBL452101,CHEMBL952233,493270,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\2/CC\C(=C/c3ccc(O)cc3)\C2=O)cc1
89,CHEMBL503064,CHEMBL952233,493210,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1cc(\C=C\2/CCC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)cc(c1O)C(C)(C)C
90,CHEMBL497169,CHEMBL952233,493209,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\2/CCC\C(=C/c3cc(C)c(O)c(C)c3)\C2=O)cc(C)c1O
91,CHEMBL503570,CHEMBL952233,493208,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\2/CCC\C(=C/c3cccc(Cl)c3)\C2=O)c1
92,CHEMBL404678,CHEMBL952233,436742,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)c1ccc(\C=C\2/CCC\C(=C/c3ccc(cc3)N(C)C)\C2=O)cc1
93,CHEMBL498193,CHEMBL952233,493207,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(\C=C\2/CCC\C(=C/c3ccc(cc3)C(F)(F)F)\C2=O)cc1
94,CHEMBL502160,CHEMBL952233,493129,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(\C=C\2/CCC\C(=C/c3ccc(C)cc3)\C2=O)cc1
95,CHEMBL482410,CHEMBL952233,493128,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\2/CCC\C(=C/c3ccc(OC)cc3)\C2=O)cc1
96,CHEMBL274993,CHEMBL952233,18589,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C\c2ccccc2)\CCC/C/1=C\c3ccccc3
97,CHEMBL116438,CHEMBL999392,190171,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,24500.0,nM,IC50,,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=C\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O
98,CHEMBL498371,CHEMBL999392,493400,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,74300.0,nM,IC50,,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)c1cc(\C=C\2/CC\C(=C/c3cc(C(C)C)c(O)c(c3)C(C)C)\C2=O)cc(C(C)C)c1O
99,CHEMBL493001,CHEMBL999392,478563,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,24800.0,nM,IC50,,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
100,CHEMBL407034,CHEMBL999392,429123,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,44800.0,nM,IC50,,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\C(=O)\C=C\c2cc(C)c(O)c(C)c2)cc(C)c1O
101,CHEMBL498373,CHEMBL999392,493402,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,70000.0,nM,IC50,,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\2/CC\C(=C/c3cc(OC)c(O)c(OC)c3)\C2=O)cc(OC)c1O
102,CHEMBL498371,CHEMBL999393,493400,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,20.0,%,Inhibition,,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)c1cc(\C=C\2/CC\C(=C/c3cc(C(C)C)c(O)c(c3)C(C)C)\C2=O)cc(C(C)C)c1O
103,CHEMBL493001,CHEMBL999393,478563,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,20.0,%,Inhibition,,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
104,CHEMBL407034,CHEMBL999393,429123,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,20.0,%,Inhibition,,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\C(=O)\C=C\c2cc(C)c(O)c(C)c2)cc(C)c1O
