,drug_name,drug_type,Smiles
22,Artemether,Substrate,CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
23,Astemizole,Substrate,COC1=CC=C(CCN2CC[C@@H](CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(F)C=C5)C=C1
24,Atomoxetine,Inhibitor,CNCC[C@@H](OC1=CC=CC=C1C)C2=CC=CC=C2
25,Atomoxetine,Substrate,CNCC[C@@H](OC1=CC=CC=C1C)C2=CC=CC=C2
26,Azelastine,Inhibitor,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
27,Azelastine,Substrate,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
28,Barnidipine,Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)O[C@H]3CCN(C3)CC4=CC=CC=C4
29,Befunolol,Substrate,CC(C)NC[C@@H](O)COC1=CC=CC2=C1OC(=C2)C(C)=O
30,Benidipine,Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)O[C@@H]3CCCN(C3)CC4=CC=CC=C4
31,Benzatropine,Substrate,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
32,Benzethonium,Substrate,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1
33,Benzydamine,Substrate,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3
34,Bepridil,Substrate,CC(C)COC[C@H](CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
35,Betaxolol,Substrate,CC(C)NC[C@H](O)COC1=CC=C(CCOC[C@H]2CC2)C=C1
36,Betaxolol,Inhibitor,CC(C)NC[C@H](O)COC1=CC=C(CCOC[C@H]2CC2)C=C1
37,Bicalutamide,Inhibitor,C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F
38,Biperiden,Inhibitor,O[C@](CCN1CCCCC1)([C@@H]2C[C@H]3C[C@@H]2C=C3)C4=CC=CC=C4
39,Bisoprolol,Substrate,CC(C)NC[C@@H](O)COC1=CC=C(COCCOC(C)C)C=C1
40,Bortezomib,Inhibitor,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C2=CN=CC=N2)B(O)O
41,Bortezomib,Substrate,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C2=CN=CC=N2)B(O)O
42,Brompheniramine,Substrate,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C2=CC=CC=N2
43,Brompheniramine,Inhibitor,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C2=CC=CC=N2
44,Budipine,Inhibitor,CC(C)(C)N1CC[C@](CC1)(C2=CC=CC=C2)C3=CC=CC=C3
45,Buflomedil,Substrate,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1
46,Bupivacaine,Substrate,CCCCN1CCCC[C@H]1C(=O)NC2=C(C)C=CC=C2C
47,Bupranolol,Substrate,CC1=CC(OC[C@@H](O)CNC(C)(C)C)=C(Cl)C=C1
48,Buprenorphine,Inhibitor,CO[C@@]12CC[C@]3(C[C@H]1[C@](C)(O)C(C)(C)C)[C@@H]4CC5=CC=C(O)C6=C5[C@]3(CCN4C[C@@H]7CC7)[C@@H]2O6
49,Buprenorphine,Substrate,CO[C@@]12CC[C@]3(C[C@H]1[C@](C)(O)C(C)(C)C)[C@@H]4CC5=CC=C(O)C6=C5[C@]3(CCN4C[C@@H]7CC7)[C@@H]2O6
50,Bupropion,Substrate,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
51,Bupropion,Inhibitor,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
52,Buspirone,Substrate,O=C1C[C@]2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)C4=NC=CC=N4
53,Caffeine,Substrate,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
54,Capsaicin,Substrate,COC1=C(O)C=CC(CNC(=O)CCCCC=CC(C)C)=C1
55,Captopril,Substrate,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O
56,Carbinoxamine,Inhibitor,CN(C)CCO[C@@H](C1=CC=C(Cl)C=C1)C2=NC=CC=C2
57,Carteolol,Inhibitor,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCC(=O)N2
58,Carteolol,Substrate,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCC(=O)N2
59,Carvedilol,Substrate,COC1=C(OCCNC[C@@H](O)COC2=CC=CC3=C2C4=CC=CC=C4N3)C=CC=C1
60,Cefalexin,Substrate,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C2=O)C(O)=O
61,Celecoxib,Inhibitor,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(N)(=O)=O)C(F)(F)F
62,Cevimeline,Substrate,CC1O[C@@]2(CS1)CN1CCC2CC1
63,Chinin,Inhibitor,COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C
64,Chlordiazepoxide,Substrate,CNC1=NC2=C(C=C(Cl)C=C2)C(C3=CC=CC=C3)=[N+]([O-])C1
65,Chloroquine,Inhibitor,CCN(CC)CCC[C@@H](C)NC1=CC=NC2=C1C=CC(Cl)=C2
66,Chloroquine,Substrate,CCN(CC)CCC[C@@H](C)NC1=CC=NC2=C1C=CC(Cl)=C2
67,Chloroxylenol,Substrate,CC1=CC(O)=CC(C)=C1Cl
68,Chlorphenamine,Substrate,CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C2=CC=CC=N2
69,Chlorphenamine,Inhibitor,CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C2=CC=CC=N2
70,Chlorpromazine,Substrate,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
71,Chlorpromazine,Inhibitor,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
72,Chlorzoxazone,Substrate,OC1=NC2=C(O1)C=CC(Cl)=C2
73,Cibenzoline,Substrate,C1CN=C(N1)[C@@H]2C[C@]2(C3=CC=CC=C3)C4=CC=CC=C4
74,Ciclosporin,Inhibitor,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)CC=CC)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)CN(C)C1=O)C(C)C
75,Cilostazol,Substrate,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
76,Cimetidine,Inhibitor,CNC(NCCSCC1=C(C)NC=N1)=N/C#N
77,Cinacalcet,Substrate,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
78,Cinacalcet,Inhibitor,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
79,Cinnarizin,Substrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
80,Cisapride,Inhibitor,CO[C@@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C3=C(OC)C=C(N)C(Cl)=C3
81,Citalopram,Substrate,CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C3=CC=C(F)C=C3
82,Citalopram,Inhibitor,CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C3=CC=C(F)C=C3
83,Clemastine,Inhibitor,CN1CCC[C@@H]1CCO[C@](C)(C2=CC=CC=C2)C3=CC=C(Cl)C=C3
84,Clomipramine,Inhibitor,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13
85,Clomipramine,Substrate,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13
86,Clotrimazole,Inhibitor,ClC1=C(C=CC=C1)C(N2C=CN=C2)(C3=CC=CC=C3)C4=CC=CC=C4
87,Clozapine,Inhibitor,CN1CCN(CC1)C2=NC3=C(NC4=C2C=CC=C4)C=CC(Cl)=C3
88,Clozapine,Substrate,CN1CCN(CC1)C2=NC3=C(NC4=C2C=CC=C4)C=CC(Cl)=C3
89,Cocaine,Inhibitor,COC(=O)[C@H]1[C@H](C[C@H]2CC[C@@H]1N2C)OC(=O)C3=CC=CC=C3
90,Cocaine,Substrate,COC(=O)[C@H]1[C@H](C[C@H]2CC[C@@H]1N2C)OC(=O)C3=CC=CC=C3
91,Codeine,Inhibitor,COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C
92,Codeine,Substrate,COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C
93,Colecalciferol,Inhibitor,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC[C@]12C)=CC=C3C[C@@H](O)CCC3=C
94,Cyclobenzaprine,Substrate,CN(C)CCC=C1/C2=C(C=CC=C2)C=CC3=C1C=CC=C3
95,Deanol,Substrate,CN(C)CCO
96,Debrisoquine,Substrate,NC(=N)N1CCC2=C(C1)C=CC=C2
97,Delavirdine,Inhibitor,CC(C)NC1=CC=CN=C1N2CCN(CC2)C(=O)C3=CC4=CC(NS(C)(=O)=O)=CC=C4N3
98,Delavirdine,Substrate,CC(C)NC1=CC=CN=C1N2CCN(CC2)C(=O)C3=CC4=CC(NS(C)(=O)=O)=CC=C4N3
99,Desipramine,Inhibitor,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
100,Desipramine,Substrate,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
101,Desloratadine,Inhibitor,ClC1=CC2=C(C=C1)C(=C3CCNCC3)C4=C(CC2)C=CC=N4
102,Desvenlafaxine,Substrate,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1
103,Desvenlafaxine,Inhibitor,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1
104,Dexamethasone,Inducer,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
105,Dexamfetamine,Inhibitor,C[C@H](N)CC1=CC=CC=C1
106,Dexamfetamine,Substrate,C[C@H](N)CC1=CC=CC=C1
107,Dexfenfluramine,Substrate,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
108,Dexfenfluramine,Inhibitor,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
109,Dexmedetomidine,Inhibitor,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
110,Dextromethorphan,Substrate,COC1=CC2=C(C[C@H]3[C@H]4CCCC[C@@]24CCN3C)C=C1
111,Dextromethorphan,Inhibitor,COC1=CC2=C(C[C@H]3[C@H]4CCCC[C@@]24CCN3C)C=C1
112,Dextropropoxyphene,Inhibitor,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
113,Diclofenac,Substrate,OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl
114,Diethyltoluamide,Substrate,CCN(CC)C(=O)C1=CC=CC(C)=C1
115,Dihydrocodeine,Substrate,COC1=CC=C2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C
116,Diltiazem,Inhibitor,COC1=CC=C(C=C1)[C@@H]2SC3=CC=CC=C3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O
117,Diltiazem,Substrate,COC1=CC=C(C=C1)[C@@H]2SC3=CC=CC=C3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O
118,Dimethyl Sulfoxide,Inhibitor,CS(C)=O
119,Diphenhydramin,Substrate,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
120,Diphenhydramin,Inhibitor,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
121,Diphenhydramine Methylbromide,Inhibitor,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
122,Disulfiram,Substrate,CCN(CC)C(=S)SSC(=S)N(CC)CC
123,Disulfiram,Inhibitor,CCN(CC)C(=S)SSC(=S)N(CC)CC
124,Dolasetron,Substrate,O=C1CN2[C@@H]3C[C@H](C[C@H]2C[C@H]1C3)OC(=O)C4=CNC5=CC=CC=C45
125,Dolasetron,Inhibitor,O=C1CN2[C@@H]3C[C@H](C[C@H]2C[C@H]1C3)OC(=O)C4=CNC5=CC=CC=C45
126,Domperidone,Substrate,ClC1=CC2=C(C=C1)N([C@@H]3CCN(CCCN4C(=O)NC5=C4C=CC=C5)CC3)C(=O)N2
127,Donepezil,Substrate,COC1=C(OC)C=C2C(=O)[C@H](C[C@H]3CCN(CC3)CC4=CC=CC=C4)CC2=C1
128,Dopamine,Substrate,NCCC1=CC(O)=C(O)C=C1
129,Doxazosin,Substrate,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N3CCN(CC3)C(=O)[C@@H]4COC5=C(O4)C=CC=C5
130,Doxepin,Substrate,CN(C)CCC=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2
131,Doxepin,Inhibitor,CN(C)CCC=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2
132,Doxorubicin,Inhibitor,COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C(=O)CO)C(O)=C3C2=O
133,Doxorubicin,Substrate,COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C(=O)CO)C(O)=C3C2=O
134,Duloxetine,Substrate,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
135,Duloxetine,Inhibitor,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
136,Efavirenz,Inhibitor,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#C[C@H]3CC3
137,Eletriptan,Substrate,CN1CCC[C@@H]1CC2=CNC3=C2C=C(CCS(=O)(=O)C4=CC=CC=C4)C=C3
138,Emetine,Substrate,CC[C@H]1CN2CCC3=CC(OC)=C(OC)C=C3[C@@H]2C[C@@H]1C[C@H]4NCCC5=C4C=C(OC)C(OC)=C5
139,Emetine,Inhibitor,CC[C@H]1CN2CCC3=CC(OC)=C(OC)C=C3[C@@H]2C[C@@H]1C[C@H]4NCCC5=C4C=C(OC)C(OC)=C5
140,Encainide,Substrate,COC1=CC=C(C=C1)C(=O)NC2=C(C=CC=C2)[C@H](C)CN3CCCCC3
141,Entacapone,Inhibitor,CCN(CC)C(=O)C(=CC1=CC(=C(O)C(O)=C1)[N+]([O-])=O)C#N
142,Epinastine,Inhibitor,NC1=NC[C@H]2N1C3=C(CC4=C2C=CC=C4)C=CC=C3
143,Epinastine,Substrate,NC1=NC[C@H]2N1C3=C(CC4=C2C=CC=C4)C=CC=C3
144,Escitalopram,Substrate,CN(C)CCC[C@]1(OCC2=CC(=CC=C12)C#N)C3=CC=C(F)C=C3
145,Escitalopram,Inhibitor,CN(C)CCC[C@]1(OCC2=CC(=CC=C12)C#N)C3=CC=C(F)C=C3
146,Ethylmorphine,Substrate,CCOC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C
147,Etilamfetamine,Substrate,CCN[C@@H](C)CC1=CC=CC=C1
148,Etoricoxib,Inhibitor,CC1=NC=C(C=C1)C2=C(C=C(Cl)C=N2)C3=CC=C(C=C3)S(C)(=O)=O
149,Felodipine,Inhibitor,CCOC(=O)C1=C(C)NC(C)=C([C@@H]1C2=C(Cl)C(Cl)=CC=C2)C(=O)OC
150,Fenfluramine,Inhibitor,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
151,Fesoterodine,Substrate,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
152,Fexofenadine,Inhibitor,CC(C)(C(O)=O)C1=CC=C(C=C1)[C@@H](O)CCCN2CC[C@@H](CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4
153,Flecainide,Substrate,FC(F)(F)COC1=CC(C(=O)NC[C@@H]2CCCCN2)=C(OCC(F)(F)F)C=C1
154,Flecainide,Inhibitor,FC(F)(F)COC1=CC(C(=O)NC[C@@H]2CCCCN2)=C(OCC(F)(F)F)C=C1
155,Fluconazole,Inhibitor,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(F)C=C(F)C=C3
156,Flunarizine,Substrate,FC1=CC=C(C=C1)C(N2CCN(CC2)CC=CC3=CC=CC=C3)C4=CC=C(F)C=C4
157,Fluoxetine,Inhibitor,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C2=CC=CC=C2
158,Fluoxetine,Substrate,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C2=CC=CC=C2
159,Fluphenazine,Inhibitor,OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1
160,Fluphenazine,Substrate,OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1
161,Fluvastatin,Substrate,CC(C)N1C2=C(C=CC=C2)C(C3=CC=C(F)C=C3)=C1C=C[C@H](O)C[C@H](O)CC(O)=O
162,Fluvastatin,Inhibitor,CC(C)N1C2=C(C=CC=C2)C(C3=CC=C(F)C=C3)=C1C=C[C@H](O)C[C@H](O)CC(O)=O
163,Fluvoxamine,Inhibitor,COCCCCC(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F
164,Fluvoxamine,Substrate,COCCCCC(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F
165,Formoterol,Substrate,COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC=C(O)C(NC=O)=C2)C=C1
166,Galantamine,Substrate,COC1=CC=C2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24
167,Gefitinib,Inhibitor,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN4CCOCC4
168,Gefitinib,Substrate,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN4CCOCC4
169,Gepirone,Substrate,CC1(C)CC(=O)N(CCCCN2CCN(CC2)C3=NC=CC=N3)C(=O)C1
170,Granisetron,Substrate,CN1[C@H]2CCC[C@@H]1C[C@H](C2)NC(=O)C3=NN(C)C4=C3C=CC=C4
171,Granisetron,Inhibitor,CN1[C@H]2CCC[C@@H]1C[C@H](C2)NC(=O)C3=NN(C)C4=C3C=CC=C4
172,Granisetron,Inducer,CN1[C@H]2CCC[C@@H]1C[C@H](C2)NC(=O)C3=NN(C)C4=C3C=CC=C4
173,Guanoxan,Substrate,NC(=N)NC[C@H]1COC2=C(O1)C=CC=C2
174,Halofantrine,Inhibitor,CCCCN(CCCC)CC[C@H](O)C1=C2C=CC(=CC2=C3C=C(Cl)C=C(Cl)C3=C1)C(F)(F)F
175,Halofantrine,Substrate,CCCCN(CCCC)CC[C@H](O)C1=C2C=CC(=CC2=C3C=C(Cl)C=C(Cl)C3=C1)C(F)(F)F
176,Haloperidol,Inducer,O[C@@]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
177,Haloperidol,Inhibitor,O[C@@]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
178,Haloperidol,Substrate,O[C@@]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
179,Halothane,Substrate,FC(F)(F)[C@@H](Cl)Br
180,Histamine,Inhibitor,NCCC1=CNC=N1
181,Hydrochloric Acid,Inhibitor,Cl
182,Hydrocodone,Substrate,COC1=CC=C2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5OC1=C2[C@]45CCN3C
183,Hydrogen Peroxide,Substrate,OO
184,Hydromorphone,Substrate,CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2OC5=C3C(C[C@@H]14)=CC=C5O
185,Hydroxycarbamide,Inducer,NC(=O)NO
186,Hydroxycarbamide,Inhibitor,NC(=O)NO
187,Hydroxychloroquine,Inhibitor,CCN(CCO)CCC[C@@H](C)NC1=CC=NC2=C1C=CC(Cl)=C2
188,Hydroxyzine,Inhibitor,OCCOCCN1CCN(CC1)[C@H](C2=CC=CC=C2)C3=CC=C(Cl)C=C3
189,Idarubicin,Inhibitor,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(CC3=C2C(O)=C4C(=O)C5=CC=CC=C5C(=O)C4=C3O)C(C)=O
190,Idarubicin,Substrate,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(CC3=C2C(O)=C4C(=O)C5=CC=CC=C5C(=O)C4=C3O)C(C)=O
191,Imatinib,Inhibitor,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(NC4=NC=CC(=N4)C5=CC=CN=C5)=C(C)C=C3
192,Imatinib,Substrate,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(NC4=NC=CC(=N4)C5=CC=CN=C5)=C(C)C=C3
193,Imipramine,Inhibitor,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
194,Imipramine,Substrate,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
195,Indinavir,Inhibitor,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=C3C=CC=C4)CC5=CC=CN=C5
196,Indinavir,Substrate,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=C3C=CC=C4)CC5=CC=CN=C5
197,Indoramin,Substrate,O=C(N[C@H]1CCN(CC1)CCC2=CNC3=C2C=CC=C3)C4=CC=CC=C4
198,Irbesartan,Inhibitor,CCCCC1=N[C@@]2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=C(C=CC=C4)C5=NN=NN5
199,Isoniazid,Inhibitor,NNC(=O)C1=CC=NC=C1
200,Itraconazole,Inhibitor,CC[C@H](C)N1N=CN(C1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OC[C@H]5CO[C@@](CN6C=NC=N6)(O5)C7=C(Cl)C=C(Cl)C=C7)C=C4
201,Ketoconazole,Inhibitor,CC(=O)N1CCN(CC1)C2=CC=C(OC[C@@H]3CO[C@](CN4C=CN=C4)(O3)C5=C(Cl)C=C(Cl)C=C5)C=C2
202,Labetalol,Inhibitor,C[C@@H](CCC1=CC=CC=C1)NC[C@H](O)C2=CC=C(O)C(=C2)C(N)=O
203,Labetalol,Substrate,C[C@@H](CCC1=CC=CC=C1)NC[C@H](O)C2=CC=C(O)C(=C2)C(N)=O
204,Lansoprazole,Inhibitor,CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F
205,Lercanidipine,Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4
206,Levodopa,Substrate,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
207,Levomepromazine,Inhibitor,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
208,Levomepromazine,Substrate,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
209,Lidocain,Substrate,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
210,Lidocain,Inhibitor,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
211,Lisuride,Substrate,CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(C2=C1)=C34
212,Lofepramine,Substrate,CN(CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CC(=O)C4=CC=C(Cl)C=C4
213,Lomustine,Substrate,ClCCN(N=O)C(=O)N[C@H]1CCCCC1
214,Lomustine,Inhibitor,ClCCN(N=O)C(=O)N[C@H]1CCCCC1
