,drug_name,drug_type,Smiles
29,Oxolamine,Inducer,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2
30,Paclitaxel,Inhibitor,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)C4=CC=CC=C4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(C)=C1C5(C)C
31,Phenobarbital,Inducer,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
32,Primaquine,Inducer,COC1=CC(N[C@H](C)CCCN)=C2N=CC=CC2=C1
33,Procarbazine,Substrate,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
34,Progesterone,Substrate,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
35,Retinol (vit A),Substrate,CC(=C/CO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
36,Rifampicin,Inducer,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
37,Rosuvastatin,Substrate,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1C=C[C@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O
38,Salicylamide,Inhibitor,NC(=O)C1=C(O)C=CC=C1
39,Tamoxifen,Inhibitor,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
40,Testosterone,Substrate,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
41,Theophylline,Substrate,CN1C(=O)N(C)C2=C(NC=N2)C1=O
42,Tryptophan,Inducer,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O
