,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
30,8552,CHEMBL3527525,CHEMBL3537638,1925233,Homo sapiens,Homo sapiens,D,=,38.0,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
31,8553,CHEMBL3526396,CHEMBL3537638,1924092,Homo sapiens,Homo sapiens,D,=,2.6,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
32,8554,CHEMBL3526395,CHEMBL3537638,1924091,Homo sapiens,Homo sapiens,D,=,3.2,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
33,8555,CHEMBL42,CHEMBL3536203,2261,Homo sapiens,Homo sapiens,D,=,0.41,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
34,8556,CHEMBL762,CHEMBL3535091,42520,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92037,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
35,8557,CHEMBL3526818,CHEMBL3533010,1924519,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92030,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
36,8558,CHEMBL3542381,CHEMBL3532129,1925508,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
37,8559,CHEMBL3542336,CHEMBL3529575,1925463,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
38,8560,CHEMBL762,CHEMBL3530226,42520,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92037,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
39,8561,CHEMBL3183703,CHEMBL3864044,1672994,Homo sapiens,Homo sapiens,D,=,1.3,%,Drug metabolism,,101445,11186,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C18
