,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
36,173940,CHEMBL215134,CHEMBL910038,361878,Homo sapiens,Homo sapiens,D,=,40.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
37,173941,CHEMBL214859,CHEMBL910038,361862,Homo sapiens,Homo sapiens,D,=,800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
38,173942,CHEMBL215174,CHEMBL910038,361861,Homo sapiens,Homo sapiens,D,=,600.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
39,173943,CHEMBL214990,CHEMBL910038,361848,Homo sapiens,Homo sapiens,D,=,800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
40,173944,CHEMBL214784,CHEMBL910038,361847,Homo sapiens,Homo sapiens,D,=,50.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
41,173945,CHEMBL386124,CHEMBL910038,361833,Homo sapiens,Homo sapiens,D,=,200.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
42,173946,CHEMBL179704,CHEMBL910038,299460,Homo sapiens,Homo sapiens,D,=,3100.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
43,173947,CHEMBL178516,CHEMBL910038,299431,Homo sapiens,Homo sapiens,D,=,12800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
44,173948,CHEMBL368883,CHEMBL910038,299573,Homo sapiens,Homo sapiens,D,=,54500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
45,173949,CHEMBL361153,CHEMBL910038,299430,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
46,173950,CHEMBL179621,CHEMBL910038,299728,Homo sapiens,Homo sapiens,D,=,184000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
47,173951,CHEMBL360999,CHEMBL910038,299737,Homo sapiens,Homo sapiens,D,=,2000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
48,173952,CHEMBL179669,CHEMBL910038,299718,Homo sapiens,Homo sapiens,D,=,3500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
49,173953,CHEMBL180270,CHEMBL910038,299669,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
50,173954,CHEMBL149808,CHEMBL910038,249467,Homo sapiens,Homo sapiens,D,=,117000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
51,173955,CHEMBL360541,CHEMBL910038,299668,Homo sapiens,Homo sapiens,D,=,10500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
52,173956,CHEMBL360998,CHEMBL910038,299731,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
53,173957,CHEMBL178938,CHEMBL910038,299729,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
54,173958,CHEMBL361969,CHEMBL910038,299730,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
55,173959,CHEMBL369285,CHEMBL910038,299704,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
56,173960,CHEMBL178090,CHEMBL910038,299641,Homo sapiens,Homo sapiens,D,=,86000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
57,173961,CHEMBL348475,CHEMBL893815,259664,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
58,173962,CHEMBL266212,CHEMBL893815,391711,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
59,173963,CHEMBL244239,CHEMBL893815,391704,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
60,173964,CHEMBL244403,CHEMBL892991,387205,Homo sapiens,Homo sapiens,D,>,200000.0,nM,IC50,,36602,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
61,173965,CHEMBL392573,CHEMBL900906,403095,,Homo sapiens,H,,,,Activity,Not Active,37121,20056,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2E1
62,173966,CHEMBL442242,CHEMBL900906,403097,,Homo sapiens,H,,,,Activity,Not Active,37121,20056,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2E1
63,173967,CHEMBL263664,CHEMBL932659,429079,,Homo sapiens,H,>,50000.0,nM,IC50,,39220,20056,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2E1
64,173968,CHEMBL506871,CHEMBL1005342,494280,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45103,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
65,173969,CHEMBL490868,CHEMBL1010557,520648,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,47040,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
66,173970,CHEMBL218650,CHEMBL956236,365195,Homo sapiens,Homo sapiens,D,=,110.8,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
67,173971,CHEMBL218650,CHEMBL956237,365195,Homo sapiens,Homo sapiens,D,=,112.4,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
68,173972,CHEMBL218650,CHEMBL956238,365195,Homo sapiens,Homo sapiens,D,=,112.5,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
69,173973,CHEMBL961,CHEMBL956238,93989,Homo sapiens,Homo sapiens,D,=,55.0,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
70,173974,CHEMBL593763,CHEMBL1049149,573357,Homo sapiens,Homo sapiens,D,=,5000.0,nM,IC50,,48493,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
71,173975,CHEMBL1164870,CHEMBL1167166,645837,Homo sapiens,Homo sapiens,D,=,5.0,%,Inhibition,,51573,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
72,173976,CHEMBL538,CHEMBL1743271,13338,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
73,173977,CHEMBL1371,CHEMBL1743271,315123,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
74,173978,CHEMBL108766,CHEMBL1743271,178621,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
75,173979,CHEMBL14130,CHEMBL1743271,13399,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
76,173980,CHEMBL315795,CHEMBL1743280,139608,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
77,173981,CHEMBL366603,CHEMBL1743280,287268,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
78,173982,CHEMBL961,CHEMBL1743280,93989,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
79,173983,CHEMBL964,CHEMBL1743280,94571,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
80,173984,CHEMBL545,CHEMBL1743289,13618,Homo sapiens,Homo sapiens,D,,,,Activity,Inducer,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
81,173985,CHEMBL64,CHEMBL1743289,4941,Homo sapiens,Homo sapiens,D,,,,Activity,Inducer,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
82,173986,CHEMBL294199,CHEMBL1743416,91783,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 7746093,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
83,173987,CHEMBL964,CHEMBL1743417,94571,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 1664256,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
84,173988,CHEMBL964,CHEMBL1743418,94571,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 9695717,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
85,173989,CHEMBL961,CHEMBL1743418,93989,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 9695717,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
86,173990,CHEMBL151649,CHEMBL1743419,251346,Homo sapiens,Homo sapiens,D,=,9980.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 11454729,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
87,173991,CHEMBL151649,CHEMBL1743419,251346,Homo sapiens,Homo sapiens,D,=,0.339,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 11454729,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
88,173992,CHEMBL964,CHEMBL1743419,94571,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 10805064,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
89,173993,CHEMBL931,CHEMBL1743420,85649,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 8902272,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
90,173994,CHEMBL1078442,CHEMBL1743421,618322,Homo sapiens,Homo sapiens,D,=,40000.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 10860553,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
91,173995,CHEMBL1078442,CHEMBL1743421,618322,Homo sapiens,Homo sapiens,D,=,0.08,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 10860553,56168,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
92,173996,CHEMBL1762808,CHEMBL1764374,1140105,,Homo sapiens,H,>,100000.0,nM,IC50,,57093,20056,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2E1
93,173997,CHEMBL12089,CHEMBL1909137,9459,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
94,173998,CHEMBL12089,CHEMBL1909137,9459,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
95,173999,CHEMBL1231530,CHEMBL1909137,693880,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
96,174000,CHEMBL1231530,CHEMBL1909137,693880,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
97,174001,CHEMBL844,CHEMBL1909137,62817,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
98,174002,CHEMBL844,CHEMBL1909137,62817,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
99,174003,CHEMBL1200396,CHEMBL1909137,674347,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
100,174004,CHEMBL1200396,CHEMBL1909137,674347,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
101,174005,CHEMBL1458880,CHEMBL1909137,882764,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
102,174006,CHEMBL1458880,CHEMBL1909137,882764,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
103,174007,CHEMBL211501,CHEMBL1909137,353667,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
104,174008,CHEMBL211501,CHEMBL1909137,353667,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
105,174009,CHEMBL3084803,CHEMBL1909137,1594694,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
106,174010,CHEMBL3084803,CHEMBL1909137,1594694,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
107,174011,CHEMBL1095699,CHEMBL1909137,630052,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
108,174012,CHEMBL1095699,CHEMBL1909137,630052,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
109,174013,CHEMBL701,CHEMBL1909137,32869,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
110,174014,CHEMBL701,CHEMBL1909137,32869,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
111,174015,CHEMBL221753,CHEMBL1909137,368083,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
112,174016,CHEMBL221753,CHEMBL1909137,368083,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
113,174017,CHEMBL319244,CHEMBL1909137,171563,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
114,174018,CHEMBL319244,CHEMBL1909137,171563,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
115,174019,CHEMBL44814,CHEMBL1909137,67811,,Homo sapiens,D,=,11000.0,nM,IC50,,59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
116,174020,CHEMBL44814,CHEMBL1909137,67811,,Homo sapiens,D,,,,Ki,Note: corresponding IC50 reported as Active,59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
117,174021,CHEMBL415690,CHEMBL1909137,395055,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
118,174022,CHEMBL415690,CHEMBL1909137,395055,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
119,174023,CHEMBL264374,CHEMBL1909137,57488,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
120,174024,CHEMBL264374,CHEMBL1909137,57488,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
121,174025,CHEMBL1077,CHEMBL1909137,140107,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
122,174026,CHEMBL1077,CHEMBL1909137,140107,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
123,174027,CHEMBL894,CHEMBL1909137,77128,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
124,174028,CHEMBL894,CHEMBL1909137,77128,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
125,174029,CHEMBL108,CHEMBL1909137,15086,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
126,174030,CHEMBL108,CHEMBL1909137,15086,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
127,174031,CHEMBL277474,CHEMBL1909137,26820,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
128,174032,CHEMBL277474,CHEMBL1909137,26820,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2E1
