,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
48,179540,CHEMBL1253190,CHEMBL1252218,703500,,Homo sapiens,H,=,25570.0,nM,IC50,,52858,100474,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 24A1
49,179541,CHEMBL157101,CHEMBL1252218,255904,,Homo sapiens,H,=,520.0,nM,IC50,,52858,100474,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 24A1
50,179542,CHEMBL157101,CHEMBL3383457,255904,Homo sapiens,Homo sapiens,D,=,470.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
51,179543,CHEMBL3344404,CHEMBL3383457,1796567,Homo sapiens,Homo sapiens,D,=,16900.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
52,179544,CHEMBL3344403,CHEMBL3383457,1796566,Homo sapiens,Homo sapiens,D,=,9000.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
53,179545,CHEMBL3344402,CHEMBL3383457,1796565,Homo sapiens,Homo sapiens,D,=,7600.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
54,179546,CHEMBL3344401,CHEMBL3383457,1796564,Homo sapiens,Homo sapiens,D,=,10500.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
55,179547,CHEMBL3344400,CHEMBL3383457,1796563,Homo sapiens,Homo sapiens,D,=,3300.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
56,179548,CHEMBL3344399,CHEMBL3383457,1796562,Homo sapiens,Homo sapiens,D,=,10400.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
57,179549,CHEMBL3344398,CHEMBL3383457,1796561,Homo sapiens,Homo sapiens,D,=,4800.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
58,179550,CHEMBL3344397,CHEMBL3383457,1796560,Homo sapiens,Homo sapiens,D,=,520.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
59,179551,CHEMBL3344396,CHEMBL3383457,1796559,Homo sapiens,Homo sapiens,D,=,520.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
60,179552,CHEMBL3344395,CHEMBL3383457,1796558,Homo sapiens,Homo sapiens,D,=,190.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
61,179553,CHEMBL3344394,CHEMBL3383457,1796557,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
62,179554,CHEMBL3344393,CHEMBL3383457,1796556,Homo sapiens,Homo sapiens,D,=,440.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
63,179555,CHEMBL3344392,CHEMBL3383457,1796555,Homo sapiens,Homo sapiens,D,=,360.0,nM,IC50,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
64,179556,CHEMBL3344392,CHEMBL3383457,1796555,Homo sapiens,Homo sapiens,D,=,26.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
65,179557,CHEMBL3344393,CHEMBL3383457,1796556,Homo sapiens,Homo sapiens,D,=,31.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
66,179558,CHEMBL3344394,CHEMBL3383457,1796557,Homo sapiens,Homo sapiens,D,=,14.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
67,179559,CHEMBL3344395,CHEMBL3383457,1796558,Homo sapiens,Homo sapiens,D,=,14.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
68,179560,CHEMBL3344396,CHEMBL3383457,1796559,Homo sapiens,Homo sapiens,D,=,37.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
69,179561,CHEMBL3344397,CHEMBL3383457,1796560,Homo sapiens,Homo sapiens,D,=,37.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
70,179562,CHEMBL3344398,CHEMBL3383457,1796561,Homo sapiens,Homo sapiens,D,=,340.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
71,179563,CHEMBL3344399,CHEMBL3383457,1796562,Homo sapiens,Homo sapiens,D,=,730.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
72,179564,CHEMBL3344400,CHEMBL3383457,1796563,Homo sapiens,Homo sapiens,D,=,230.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
73,179565,CHEMBL3344401,CHEMBL3383457,1796564,Homo sapiens,Homo sapiens,D,=,740.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
74,179566,CHEMBL3344402,CHEMBL3383457,1796565,Homo sapiens,Homo sapiens,D,=,540.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
75,179567,CHEMBL3344403,CHEMBL3383457,1796566,Homo sapiens,Homo sapiens,D,=,640.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
76,179568,CHEMBL3344404,CHEMBL3383457,1796567,Homo sapiens,Homo sapiens,D,=,1190.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
77,179569,CHEMBL157101,CHEMBL3383457,255904,Homo sapiens,Homo sapiens,D,=,35.0,nM,Ki,,89392,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
78,179570,CHEMBL3329767,CHEMBL3369890,1788756,Homo sapiens,Homo sapiens,D,=,19.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
79,179571,CHEMBL3329768,CHEMBL3369890,1788757,Homo sapiens,Homo sapiens,D,=,24.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
80,179572,CHEMBL3329769,CHEMBL3369890,1788758,Homo sapiens,Homo sapiens,D,=,7.8,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
81,179573,CHEMBL3329770,CHEMBL3369890,1788759,Homo sapiens,Homo sapiens,D,=,9.7,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
82,179574,CHEMBL3329771,CHEMBL3369890,1788760,Homo sapiens,Homo sapiens,D,=,36.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
83,179575,CHEMBL3329772,CHEMBL3369890,1788761,Homo sapiens,Homo sapiens,D,=,91.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
84,179576,CHEMBL3329773,CHEMBL3369890,1788762,Homo sapiens,Homo sapiens,D,=,150.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
85,179577,CHEMBL3329774,CHEMBL3369890,1788763,Homo sapiens,Homo sapiens,D,=,11.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
86,179578,CHEMBL3329775,CHEMBL3369890,1788764,Homo sapiens,Homo sapiens,D,=,400.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
87,179579,CHEMBL3329776,CHEMBL3369890,1788765,Homo sapiens,Homo sapiens,D,=,380.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
88,179580,CHEMBL3329777,CHEMBL3369890,1788766,Homo sapiens,Homo sapiens,D,=,210.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
89,179581,CHEMBL3329778,CHEMBL3369890,1788767,Homo sapiens,Homo sapiens,D,=,13.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
90,179582,CHEMBL3329779,CHEMBL3369890,1788768,Homo sapiens,Homo sapiens,D,=,42.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
91,179583,CHEMBL1171494,CHEMBL3369890,649903,Homo sapiens,Homo sapiens,D,=,28.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
92,179584,CHEMBL157101,CHEMBL3369890,255904,Homo sapiens,Homo sapiens,D,=,470.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
93,179585,CHEMBL3329779,CHEMBL3369890,1788768,Homo sapiens,Homo sapiens,D,=,600.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
94,179586,CHEMBL3329778,CHEMBL3369890,1788767,Homo sapiens,Homo sapiens,D,=,180.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
95,179587,CHEMBL3329777,CHEMBL3369890,1788766,Homo sapiens,Homo sapiens,D,=,2900.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
96,179588,CHEMBL3329776,CHEMBL3369890,1788765,Homo sapiens,Homo sapiens,D,=,5400.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
97,179589,CHEMBL3329775,CHEMBL3369890,1788764,Homo sapiens,Homo sapiens,D,=,5600.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
98,179590,CHEMBL3329774,CHEMBL3369890,1788763,Homo sapiens,Homo sapiens,D,=,160.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
99,179591,CHEMBL3329773,CHEMBL3369890,1788762,Homo sapiens,Homo sapiens,D,=,2100.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
100,179592,CHEMBL3329772,CHEMBL3369890,1788761,Homo sapiens,Homo sapiens,D,=,1300.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
101,179593,CHEMBL3329771,CHEMBL3369890,1788760,Homo sapiens,Homo sapiens,D,=,510.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
102,179594,CHEMBL3329770,CHEMBL3369890,1788759,Homo sapiens,Homo sapiens,D,=,140.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
103,179595,CHEMBL3329769,CHEMBL3369890,1788758,Homo sapiens,Homo sapiens,D,=,110.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
104,179596,CHEMBL3329768,CHEMBL3369890,1788757,Homo sapiens,Homo sapiens,D,=,340.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
105,179597,CHEMBL3329767,CHEMBL3369890,1788756,Homo sapiens,Homo sapiens,D,=,260.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
106,179598,CHEMBL1171494,CHEMBL3369890,649903,Homo sapiens,Homo sapiens,D,=,400.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
107,179599,CHEMBL157101,CHEMBL3369890,255904,Homo sapiens,Homo sapiens,D,=,33.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
108,179600,CHEMBL2105705,CHEMBL3369890,1377975,Homo sapiens,Homo sapiens,D,=,27.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
109,179601,CHEMBL389014,CHEMBL3369890,374069,Homo sapiens,Homo sapiens,D,=,6.5,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
110,179602,CHEMBL3360783,CHEMBL3369890,1824965,Homo sapiens,Homo sapiens,D,=,39.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
111,179603,CHEMBL3360784,CHEMBL3369890,1824966,Homo sapiens,Homo sapiens,D,=,21.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
112,179604,CHEMBL3360785,CHEMBL3369890,1824967,Homo sapiens,Homo sapiens,D,=,42.0,nM,Ki,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
113,179605,CHEMBL389433,CHEMBL3369890,374553,Homo sapiens,Homo sapiens,D,=,2.3,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
114,179606,CHEMBL1170908,CHEMBL3369890,649839,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
115,179607,CHEMBL846,CHEMBL3369896,63252,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
116,179608,CHEMBL846,CHEMBL3369897,63252,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
117,179609,CHEMBL846,CHEMBL3369898,63252,Homo sapiens,Homo sapiens,D,,,,Activity,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
118,179610,CHEMBL846,CHEMBL3369899,63252,Homo sapiens,Homo sapiens,D,,,,Activity,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
119,179611,CHEMBL3329769,CHEMBL3369900,1788758,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
120,179612,CHEMBL3329769,CHEMBL3369901,1788758,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
121,179613,CHEMBL3329769,CHEMBL3369902,1788758,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
122,179614,CHEMBL3329770,CHEMBL3369902,1788759,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
123,179615,CHEMBL3329769,CHEMBL3369903,1788758,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
124,179616,CHEMBL3329770,CHEMBL3369903,1788759,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,89192,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
125,179617,CHEMBL1170908,CHEMBL4047050,649839,Homo sapiens,Homo sapiens,D,=,15.2,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
126,179618,CHEMBL4099180,CHEMBL4047050,2239091,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
127,179619,CHEMBL4081152,CHEMBL4047050,2221063,Homo sapiens,Homo sapiens,D,=,4480.0,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
128,179620,CHEMBL4104395,CHEMBL4047052,2244306,Homo sapiens,Homo sapiens,D,=,2500.0,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
129,179621,CHEMBL4074768,CHEMBL4047052,2214679,Homo sapiens,Homo sapiens,D,=,2600.0,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
130,179622,CHEMBL75,CHEMBL4047052,6514,Homo sapiens,Homo sapiens,D,=,500.0,nM,IC50,,105703,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
131,179623,CHEMBL3329769,CHEMBL4055735,1788758,Homo sapiens,Homo sapiens,D,=,110.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
132,179624,CHEMBL157101,CHEMBL4055735,255904,Homo sapiens,Homo sapiens,D,=,500.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
133,179625,CHEMBL4060725,CHEMBL4055735,2200636,Homo sapiens,Homo sapiens,D,=,340.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
134,179626,CHEMBL4066700,CHEMBL4055735,2206611,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
135,179627,CHEMBL4087998,CHEMBL4055735,2227909,Homo sapiens,Homo sapiens,D,=,160.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
136,179628,CHEMBL4104362,CHEMBL4055735,2244273,Homo sapiens,Homo sapiens,D,=,190.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
137,179629,CHEMBL4080128,CHEMBL4055735,2220039,Homo sapiens,Homo sapiens,D,=,120.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
138,179630,CHEMBL4105510,CHEMBL4055735,2245421,Homo sapiens,Homo sapiens,D,=,110.0,nM,IC50,,105994,100474,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 24A1
