,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
43,39419,CHEMBL174579,CHEMBL831483,296496,Homo sapiens,Homo sapiens,D,=,10.3,nM,IC50,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
44,39420,CHEMBL9298,CHEMBL831483,4920,Homo sapiens,Homo sapiens,D,=,1.0,nM,IC50,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
45,39421,CHEMBL157101,CHEMBL831483,255904,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
46,39422,CHEMBL177274,CHEMBL828454,296578,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
47,39423,CHEMBL176118,CHEMBL828695,297242,Homo sapiens,Homo sapiens,D,=,171.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
48,39424,CHEMBL176609,CHEMBL828695,297254,Homo sapiens,Homo sapiens,D,=,34.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
49,39425,CHEMBL176101,CHEMBL828695,297415,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
50,39426,CHEMBL362441,CHEMBL828695,297416,Homo sapiens,Homo sapiens,D,=,57.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
51,39427,CHEMBL176098,CHEMBL828695,297440,Homo sapiens,Homo sapiens,D,=,878.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
52,39428,CHEMBL366772,CHEMBL828695,297441,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
53,39429,CHEMBL366669,CHEMBL828695,297354,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
54,39430,CHEMBL425323,CHEMBL828695,297355,Homo sapiens,Homo sapiens,D,=,79.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
55,39431,CHEMBL176886,CHEMBL828695,297385,Homo sapiens,Homo sapiens,D,=,248.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
56,39432,CHEMBL177268,CHEMBL828695,297386,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
57,39433,CHEMBL175550,CHEMBL828695,297404,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
58,39434,CHEMBL366570,CHEMBL828695,297410,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
59,39435,CHEMBL368305,CHEMBL828695,297426,Homo sapiens,Homo sapiens,D,=,108.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
60,39436,CHEMBL176009,CHEMBL828695,297427,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
61,39437,CHEMBL366490,CHEMBL828695,297444,Homo sapiens,Homo sapiens,D,=,21.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
62,39438,CHEMBL176076,CHEMBL828695,297445,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
63,39439,CHEMBL176287,CHEMBL828695,297482,Homo sapiens,Homo sapiens,D,=,9.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
64,39440,CHEMBL369623,CHEMBL828695,297483,Homo sapiens,Homo sapiens,D,=,31.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
65,39441,CHEMBL175791,CHEMBL828695,297300,Homo sapiens,Homo sapiens,D,=,27.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
66,39442,CHEMBL157101,CHEMBL828695,255904,Homo sapiens,Homo sapiens,D,=,81.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
67,39443,CHEMBL9298,CHEMBL828695,4920,Homo sapiens,Homo sapiens,D,=,1.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
68,39444,CHEMBL175962,CHEMBL828695,297322,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
69,39445,CHEMBL179149,CHEMBL828695,297323,Homo sapiens,Homo sapiens,D,=,18.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
70,39446,CHEMBL360026,CHEMBL828695,297338,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
71,39447,CHEMBL424960,CHEMBL828695,297344,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
72,39448,CHEMBL179144,CHEMBL828695,297226,Homo sapiens,Homo sapiens,D,=,29.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
73,39449,CHEMBL175554,CHEMBL828695,297417,Homo sapiens,Homo sapiens,D,=,18.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
74,39450,CHEMBL175799,CHEMBL828695,297424,Homo sapiens,Homo sapiens,D,=,36.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
75,39451,CHEMBL366773,CHEMBL828695,297442,Homo sapiens,Homo sapiens,D,=,24.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
76,39452,CHEMBL179222,CHEMBL828695,297450,Homo sapiens,Homo sapiens,D,=,56.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
77,39453,CHEMBL359942,CHEMBL828695,297464,Homo sapiens,Homo sapiens,D,=,59.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
78,39454,CHEMBL175609,CHEMBL828695,297473,Homo sapiens,Homo sapiens,D,=,55.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
79,39455,CHEMBL175979,CHEMBL828695,297356,Homo sapiens,Homo sapiens,D,=,22.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
80,39456,CHEMBL363621,CHEMBL828695,324173,Homo sapiens,Homo sapiens,D,=,92.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
81,39457,CHEMBL193606,CHEMBL828695,324211,Homo sapiens,Homo sapiens,D,=,22.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
82,39458,CHEMBL365120,CHEMBL828695,323966,Homo sapiens,Homo sapiens,D,=,141.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
83,39459,CHEMBL193997,CHEMBL828695,324007,Homo sapiens,Homo sapiens,D,=,7.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
84,39460,CHEMBL383806,CHEMBL828695,323768,Homo sapiens,Homo sapiens,D,=,11.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
85,39461,CHEMBL383807,CHEMBL828695,323769,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
86,39462,CHEMBL193652,CHEMBL828695,324076,Homo sapiens,Homo sapiens,D,=,73.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
87,39463,CHEMBL194440,CHEMBL828695,323903,Homo sapiens,Homo sapiens,D,=,37.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
88,39464,CHEMBL193496,CHEMBL828695,323904,Homo sapiens,Homo sapiens,D,=,56.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
89,39465,CHEMBL365314,CHEMBL828695,324219,Homo sapiens,Homo sapiens,D,=,3.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
90,39466,CHEMBL370281,CHEMBL828695,324220,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
91,39467,CHEMBL193858,CHEMBL828695,324040,Homo sapiens,Homo sapiens,D,=,11.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
92,39468,CHEMBL371742,CHEMBL828695,324041,Homo sapiens,Homo sapiens,D,=,4.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
93,39469,CHEMBL192077,CHEMBL828695,323834,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
94,39470,CHEMBL192155,CHEMBL828695,323835,Homo sapiens,Homo sapiens,D,=,17.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
95,39471,CHEMBL195354,CHEMBL828695,324183,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
96,39472,CHEMBL195248,CHEMBL828695,324184,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
97,39473,CHEMBL364956,CHEMBL828695,324025,Homo sapiens,Homo sapiens,D,=,0.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
98,39474,CHEMBL195580,CHEMBL828695,323815,Homo sapiens,Homo sapiens,D,=,14.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
99,39475,CHEMBL195653,CHEMBL828695,323816,Homo sapiens,Homo sapiens,D,=,31.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
100,39476,CHEMBL370530,CHEMBL828695,324134,Homo sapiens,Homo sapiens,D,=,57.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
101,39477,CHEMBL363849,CHEMBL828695,324135,Homo sapiens,Homo sapiens,D,=,65.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
102,39478,CHEMBL371509,CHEMBL828695,323925,Homo sapiens,Homo sapiens,D,=,20.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
103,39479,CHEMBL371275,CHEMBL828695,323958,Homo sapiens,Homo sapiens,D,=,14.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
104,39480,CHEMBL194928,CHEMBL828695,323721,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
105,39481,CHEMBL370317,CHEMBL828695,323722,Homo sapiens,Homo sapiens,D,=,9.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
106,39482,CHEMBL383145,CHEMBL828695,324108,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
107,39483,CHEMBL381194,CHEMBL828695,323898,Homo sapiens,Homo sapiens,D,=,22.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
108,39484,CHEMBL195688,CHEMBL828695,323927,Homo sapiens,Homo sapiens,D,=,13.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
109,39485,CHEMBL193555,CHEMBL828695,324213,Homo sapiens,Homo sapiens,D,=,3.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
110,39486,CHEMBL194047,CHEMBL828695,324008,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
111,39487,CHEMBL373074,CHEMBL827844,324212,Homo sapiens,Homo sapiens,D,=,41.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
112,39488,CHEMBL364080,CHEMBL827844,324172,Homo sapiens,Homo sapiens,D,=,11.0,nM,IC50,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
113,39489,CHEMBL178036,CHEMBL834835,296557,Homo sapiens,Homo sapiens,D,=,81.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
114,39490,CHEMBL177413,CHEMBL834835,296577,Homo sapiens,Homo sapiens,D,=,8.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
115,39491,CHEMBL177274,CHEMBL834835,296578,Homo sapiens,Homo sapiens,D,=,23.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
116,39492,CHEMBL367483,CHEMBL834835,296454,Homo sapiens,Homo sapiens,D,=,54.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
117,39493,CHEMBL177921,CHEMBL834835,296460,Homo sapiens,Homo sapiens,D,=,49.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
118,39494,CHEMBL175091,CHEMBL834835,296475,Homo sapiens,Homo sapiens,D,=,65.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
119,39495,CHEMBL175144,CHEMBL834835,296476,Homo sapiens,Homo sapiens,D,=,48.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
120,39496,CHEMBL359817,CHEMBL834835,296446,Homo sapiens,Homo sapiens,D,=,59.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
121,39497,CHEMBL179247,CHEMBL834835,296447,Homo sapiens,Homo sapiens,D,=,58.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
122,39498,CHEMBL362187,CHEMBL834835,296516,Homo sapiens,Homo sapiens,D,=,80.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
123,39499,CHEMBL367719,CHEMBL834835,296527,Homo sapiens,Homo sapiens,D,=,82.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
124,39500,CHEMBL177468,CHEMBL834835,296528,Homo sapiens,Homo sapiens,D,=,77.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
125,39501,CHEMBL177692,CHEMBL834835,296433,Homo sapiens,Homo sapiens,D,=,79.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
126,39502,CHEMBL175688,CHEMBL834835,296439,Homo sapiens,Homo sapiens,D,=,80.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
127,39503,CHEMBL177293,CHEMBL834835,296440,Homo sapiens,Homo sapiens,D,=,68.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
128,39504,CHEMBL174579,CHEMBL834835,296496,Homo sapiens,Homo sapiens,D,=,76.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
129,39505,CHEMBL9298,CHEMBL834835,4920,Homo sapiens,Homo sapiens,D,=,68.0,%,Inhibition,,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
130,39506,CHEMBL157101,CHEMBL836008,255904,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,21568,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
131,39507,CHEMBL176118,CHEMBL836216,297242,Homo sapiens,Homo sapiens,D,=,58.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
132,39508,CHEMBL176609,CHEMBL836216,297254,Homo sapiens,Homo sapiens,D,=,79.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
133,39509,CHEMBL176101,CHEMBL836216,297415,Homo sapiens,Homo sapiens,D,=,81.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
134,39510,CHEMBL362441,CHEMBL836216,297416,Homo sapiens,Homo sapiens,D,=,52.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
135,39511,CHEMBL176098,CHEMBL836216,297440,Homo sapiens,Homo sapiens,D,=,53.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
136,39512,CHEMBL366772,CHEMBL836216,297441,Homo sapiens,Homo sapiens,D,=,29.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
137,39513,CHEMBL366669,CHEMBL836216,297354,Homo sapiens,Homo sapiens,D,=,5.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
138,39514,CHEMBL425323,CHEMBL836216,297355,Homo sapiens,Homo sapiens,D,=,67.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
139,39515,CHEMBL176886,CHEMBL836216,297385,Homo sapiens,Homo sapiens,D,=,52.0,%,Inhibition,,21546,11541,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B2
