,drug_name,drug_type,Smiles
26,Fosfocreatine,Inhibitor,CN(CC(O)=O)C(=N)NP(O)(O)=O
27,Glucagon,Inducer,CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CC7=CN=CN7)N
28,Histamine,Substrate,NCCC1=CNC=N1
29,Hydralazine,Inducer,NN=C1NN=CC2=C1C=CC=C2
30,Hydrocortisone,Inhibitor,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
31,Imipramine,Inhibitor,CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
32,Isoprenaline,Substrate,CC(C)NC[C@H](O)C1=CC(O)=C(O)C=C1
33,Ketoprofen,Inhibitor,C[C@H](C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2
34,Ketotifen,Inducer,CN1CCC(CC1)=C2C3=C(CC(=O)C4=C2C=CS4)C=CC=C3
35,Levodopa,Substrate,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
36,Lidocain,Inhibitor,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
37,Mepacrine,Inhibitor,CCN(CC)CCC[C@@H](C)NC1=C2C=C(OC)C=CC2=NC3=CC(Cl)=CC=C13
38,Mercaptopurine,Substrate,S=C1NC=NC2=C1NC=N2
39,Mesalazine,Inhibitor,NC1=CC(C(O)=O)=C(O)C=C1
40,Methotrexate,Substrate,CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O
41,Methotrexate,Inducer,CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O
42,Methyldopa (levorotatory),Substrate,C[C@@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O
43,Methyldopa (levorotatory),Inhibitor,C[C@@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O
44,Moclobemide,Inhibitor,ClC1=CC=C(C=C1)C(=O)NCCN2CCOCC2
45,Naproxen,Inhibitor,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
46,Olsalazine,Inhibitor,OC(=O)C1=CC(=CC=C1O)N=NC2=CC(C(O)=O)=C(O)C=C2
47,Pargyline,Inhibitor,CN(CC#C)CC1=CC=CC=C1
48,Pargyline,Inducer,CN(CC#C)CC1=CC=CC=C1
49,Physostigmine,Inhibitor,CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]3N(C)CC[C@@]23C
50,Plicamycin,Inhibitor,CO[C@@H]([C@@H]1CC2=C(C(O)=C3C(O)=C(C)C(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=CC3=C2)C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O
51,Procaine,Inhibitor,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
52,Progesterone,Inducer,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
53,Progesterone,Inhibitor,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
54,Pyridoxine (vit B6),Inhibitor,CC1=C(O)C(CO)=C(CO)C=N1
55,Ribavirin,Inhibitor,NC(=O)C1=NN(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O
56,Selenium Compounds,Inhibitor,[Se]
57,Tacrine,Inhibitor,NC1=C2CCCCC2=NC3=C1C=CC=C3
58,Tamoxifen,Substrate,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
59,Temozolomide,Inhibitor,CN1N=NC2=C(N=CN2C1=O)C(N)=O
60,Tioguanine,Substrate,NC1=NC2=C(N=CN2)C(=S)N1
61,Tioguanine,Inducer,NC1=NC2=C(N=CN2)C(=S)N1
62,Tolcapone,Inhibitor,CC1=CC=C(C=C1)C(=O)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O
63,Trimethoprim,Inducer,COC1=CC(CC2=C(N)N=C(N)N=C2)=CC(OC)=C1OC
64,Tubocurarine,Inhibitor,COC1=C(O)C2=C3[C@@H](CC4=CC(OC5=CC6=C(CCN(C)[C@H]6CC7=CC=C(O2)C=C7)C=C5OC)=C(O)C=C4)[N+](C)(C)CCC3=C1
65,Ubidecarenone,Substrate,COC1=C(OC)C(=O)C(CC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)CCC=C(/C)C)=C(C)C1=O
66,Varenicline,Inhibitor,[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21
67,Vecuronium,Inhibitor,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(C)=O)[N@@+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6
68,Virginiamycin,Inhibitor,C[C@@H]1OC(=O)[C@H](NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@H](CC3=CC=C(C=C3)N(C)C)N(C)C(=O)[C@H]4CCCN4C(=O)[C@H](C)NC(=O)[C@@H]1NC(=O)C5=C(O)C=CC=N5)C6=CC=CC=C6
69,Vorinostat,Inhibitor,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
