,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
14,CHEMBL121040,CHEMBL660380,199561,Cytochrome P450 2C18,,Homo sapiens,H,=,20000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CCCN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(C)cc3
15,CHEMBL432386,CHEMBL660380,153470,Cytochrome P450 2C18,,Homo sapiens,H,=,170000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,Cc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3
16,CHEMBL121323,CHEMBL660380,199648,Cytochrome P450 2C18,,Homo sapiens,H,=,3000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CC(C)N(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(N)cc3
17,CHEMBL443542,CHEMBL660380,198888,Cytochrome P450 2C18,,Homo sapiens,H,=,15000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(N)cc3
18,CHEMBL330871,CHEMBL660380,199687,Cytochrome P450 2C18,,Homo sapiens,H,=,7000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CCN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(N)cc3
19,CHEMBL331485,CHEMBL660380,198860,Cytochrome P450 2C18,,Homo sapiens,H,=,6000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CCCCN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(N)cc3
20,CHEMBL332958,CHEMBL660380,199537,Cytochrome P450 2C18,,Homo sapiens,H,=,12000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(C)cc3
21,CHEMBL120825,CHEMBL660380,199148,Cytochrome P450 2C18,,Homo sapiens,H,=,30000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,Nc1ccc(cc1)S(=O)(=O)N(CCCO)c2ccnn2c3ccccc3
22,CHEMBL1109,CHEMBL660380,153330,Cytochrome P450 2C18,,Homo sapiens,H,=,60000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3
23,CHEMBL120183,CHEMBL660380,198859,Cytochrome P450 2C18,,Homo sapiens,H,=,8000.0,nM,IC50,,16166,11186,PROTEIN,SINGLE PROTEIN,8,CCCN(c1ccnn1c2ccccc2)S(=O)(=O)c3ccc(N)cc3
24,CHEMBL42,CHEMBL3541788,2261,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,5.71,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
25,CHEMBL42,CHEMBL3538130,2261,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,4.08,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
26,CHEMBL42,CHEMBL3539709,2261,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,0.025,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
27,CHEMBL42,CHEMBL3539720,2261,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,0.065,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
28,CHEMBL483254,CHEMBL3537637,499179,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,56.0,%,Stability,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3
29,CHEMBL3527526,CHEMBL3537638,1925234,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,0.1,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)O)cc3
30,CHEMBL3527525,CHEMBL3537638,1925233,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,38.0,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)N)cc3
31,CHEMBL3526396,CHEMBL3537638,1924092,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,2.6,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,C[C@@]12Nc3ccccc3[C@]1(O)CCN2Cc4ccc(\C=C\C(=O)N)cc4
32,CHEMBL3526395,CHEMBL3537638,1924091,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,3.2,%,Drug metabolism,,91925,11186,PROTEIN,SINGLE PROTEIN,9,C[C@@]12Nc3ccccc3[C@]1(O)CCN2Cc4ccc(\C=C\C(=O)NO)cc4
33,CHEMBL42,CHEMBL3536203,2261,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,0.41,nmol/min,Drug metabolism,,91913,11186,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
34,CHEMBL762,CHEMBL3535091,42520,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92037,11186,PROTEIN,SINGLE PROTEIN,9,Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C
35,CHEMBL3526818,CHEMBL3533010,1924519,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92030,11186,PROTEIN,SINGLE PROTEIN,9,Cl.CCCCCCCCc1ccc(CC[14C](N)(CO)CO)cc1
36,CHEMBL3542381,CHEMBL3532129,1925508,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,11186,PROTEIN,SINGLE PROTEIN,9,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@H](CC[C@H]3[C@H](\C=C\c4ccc(cn4)c5cccc(F)c5)[C@H]12)NC(=O)OCCO
37,CHEMBL3542336,CHEMBL3529575,1925463,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,11186,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=[14CH]\c4ccc(cn4)c5cccc(F)c5
38,CHEMBL762,CHEMBL3530226,42520,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92037,11186,PROTEIN,SINGLE PROTEIN,9,Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C
39,CHEMBL3183703,CHEMBL3864044,1672994,Cytochrome P450 2C18,Homo sapiens,Homo sapiens,D,=,1.3,%,Drug metabolism,,101445,11186,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1coc(c1)S(=O)(=O)NC(=O)Nc2c3CCCc3cc4CCCc24
