,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
51,CHEMBL193997,CHEMBL828697,324007,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,311.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C\c3cccnc3)\CCc2c1
52,CHEMBL383806,CHEMBL828697,323768,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,125.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C/c3cccnc3)\CCc2c1
53,CHEMBL383807,CHEMBL828697,323769,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1472.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc2\C(=C\c3cccnc3)\CCc2c1
54,CHEMBL193652,CHEMBL828697,324076,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,270.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc2\C(=C/c3cccnc3)\CCc2c1
55,CHEMBL194440,CHEMBL828697,323903,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1937.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Brc1ccc2\C(=C\c3cccnc3)\CCc2c1
56,CHEMBL195248,CHEMBL828697,324184,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,27.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C\c3cncnc3)\CCc2c1
57,CHEMBL370530,CHEMBL828697,324134,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,58.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C\c3cccc4cnccc34)\CCc2c1
58,CHEMBL363849,CHEMBL828697,324135,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C/c3cccc4cnccc34)\CCc2c1
59,CHEMBL194047,CHEMBL828697,324008,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,96.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,C\C(=C/1\CCc2cc(F)ccc12)\c3cccnc3
60,CHEMBL364080,CHEMBL828697,324172,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,888.0,nM,IC50,,21546,76,PROTEIN,SINGLE PROTEIN,9,C1Cc2ccccc2/C/1=C/c3cccnc3
61,CHEMBL366772,CHEMBL828349,297441,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2CC\C(=C/c3cccnc3)\c2c1
62,CHEMBL366669,CHEMBL828349,297354,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCC\C(=C/c3cccnc3)\c2cc1OC
63,CHEMBL177268,CHEMBL828349,297386,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C(Oc1ccc2\C(=C\c3cccnc3)\CCc2c1)c4ccccc4
64,CHEMBL175550,CHEMBL828349,297404,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc2CC\C(=C/c3cccnc3)\c2c1
65,CHEMBL366570,CHEMBL828349,297410,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc2CC\C(=C\c3cccnc3)\c2c1
66,CHEMBL176009,CHEMBL828349,297427,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Cc1cccc2\C(=C/c3cccnc3)\CCc12
67,CHEMBL176076,CHEMBL828349,297445,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc2\C(=C/c3cccnc3)\CCc12
68,CHEMBL175962,CHEMBL828349,297322,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C1Cc2ccccc2/C/1=C/c3ccncc3
69,CHEMBL359942,CHEMBL828349,297464,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C\c3ccncc3)\CCc2c1
70,CHEMBL175609,CHEMBL828349,297473,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C/c3ccncc3)\CCc2c1
71,CHEMBL175979,CHEMBL828349,297356,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C\c3ccncc3)\CCCc2c1
72,CHEMBL193496,CHEMBL828349,323904,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C/c3ccncc3)\CCCc2c1
73,CHEMBL365314,CHEMBL828349,324219,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2CC\C(=C/c3ccncc3)\c2c1
74,CHEMBL370281,CHEMBL828349,324220,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2CC\C(=C\c3ccncc3)\c2c1
75,CHEMBL193858,CHEMBL828349,324040,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCC\C(=C/c3ccncc3)\c2cc1OC
76,CHEMBL371742,CHEMBL828349,324041,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc2CC\C(=C/c3ccncc3)\c2c1
77,CHEMBL192077,CHEMBL828349,323834,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc2CC\C(=C\c3ccncc3)\c2c1
78,CHEMBL192155,CHEMBL828349,323835,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C\c3cncs3)\CCc2c1
79,CHEMBL195354,CHEMBL828349,324183,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2\C(=C/c3cncs3)\CCc2c1
80,CHEMBL364956,CHEMBL828349,324025,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C/c3cncnc3)\CCc2c1
81,CHEMBL195580,CHEMBL828349,323815,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C\c3cccc4ncccc34)\CCc2c1
82,CHEMBL195653,CHEMBL828349,323816,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C/c3cccc4ncccc34)\CCc2c1
83,CHEMBL371509,CHEMBL828349,323925,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C\c3ccnc4ccccc34)\CCc2c1
84,CHEMBL371275,CHEMBL828349,323958,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2\C(=C/c3ccnc4ccccc34)\CCc2c1
85,CHEMBL194928,CHEMBL828349,323721,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C(=C1c2ccccc2c3ccccc13)c4cccnc4
86,CHEMBL370317,CHEMBL828349,323722,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C(=C(c1ccccc1)c2ccccc2)c3cccnc3
87,CHEMBL383145,CHEMBL828349,324108,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C(=C1c2ccccc2c3ccccc13)c4ccncc4
88,CHEMBL381194,CHEMBL828349,323898,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C(=C(c1ccccc1)c2ccccc2)c3ccncc3
89,CHEMBL195688,CHEMBL828349,323927,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,CC1C\C(=C/c2cccnc2)\c3ccccc13
90,CHEMBL193555,CHEMBL828349,324213,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,C1C(c2ccccc2)c3ccccc3/C/1=C/c4cccnc4
91,CHEMBL373074,CHEMBL828350,324212,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21546,76,PROTEIN,SINGLE PROTEIN,9,CC1C\C(=C\c2cccnc2)\c3ccccc13
92,CHEMBL365735,CHEMBL881287,326950,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5826.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2cc(ccc2c1)c3cccnc3
93,CHEMBL362968,CHEMBL881287,326843,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1577.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(ccc2c1)c3cccnc3
94,CHEMBL195571,CHEMBL881287,326872,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2671.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2cc(ccc2c1)c3cccnc3
95,CHEMBL193534,CHEMBL881287,326887,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2939.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,Brc1ccc2cc(ccc2c1)c3cccnc3
96,CHEMBL193343,CHEMBL881287,326897,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5419.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,CCOc1ccc2cc(ccc2c1)c3cccnc3
97,CHEMBL196796,CHEMBL881287,326864,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,691.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc2cc(ccc2c1)c3cccnc3
98,CHEMBL197576,CHEMBL881287,326954,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2517.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(ccc2c1Cl)c3cccnc3
99,CHEMBL196328,CHEMBL881287,326865,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4481.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(ccc2c1Br)c3cccnc3
100,CHEMBL381014,CHEMBL881287,327071,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4898.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2c(Cl)c(ccc2c1Cl)c3cccnc3
101,CHEMBL371430,CHEMBL881287,327026,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2724.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cccnc3
102,CHEMBL438802,CHEMBL881287,326977,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,10505.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COC(=O)c1ccc2cc(ccc2c1)c3cccnc3
103,CHEMBL194277,CHEMBL881287,326982,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,7553.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2c(c1)cc(c3cccnc3)c4ccccc24
104,CHEMBL195996,CHEMBL881287,327159,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1317.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2cc(ccc2c1)n3ccnc3
105,CHEMBL194472,CHEMBL881287,327199,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,81.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1cc2ccccc2cc1n3ccnc3
106,CHEMBL195629,CHEMBL881287,327121,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,849.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(ccc2c1)n3ccnc3
107,CHEMBL193556,CHEMBL881287,327168,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6338.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2ncc(cc2c1)n3ccnc3
108,CHEMBL370822,CHEMBL881287,327202,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,207.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2cc(ccc2c1)c3cnc[nH]3
109,CHEMBL193653,CHEMBL881287,327105,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,805.0,nM,IC50,,30235,76,PROTEIN,SINGLE PROTEIN,9,o1cncc1c2ccc3ccccc3c2
