,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
40,CHEMBL3508698,CHEMBL3509256,1923867,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,604.4,pmol.min.mg-1,Vmax,OUTCOME = Detected,91892,100611,PROTEIN,SINGLE PROTEIN,9,[14CH3]C([14CH3])(CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C)C(=O)N.OC(=O)\C=C\C(=O)O
41,CHEMBL3508698,CHEMBL3509265,1923867,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,10.6,ul.min.nmol-1,CL,OUTCOME = Detected,91892,100611,PROTEIN,SINGLE PROTEIN,9,[14CH3]C([14CH3])(CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C)C(=O)N.OC(=O)\C=C\C(=O)O
42,CHEMBL42,CHEMBL3541780,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.7,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
43,CHEMBL1951575,CHEMBL3537740,1280563,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
44,CHEMBL3527324,CHEMBL3537745,1925030,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(CO)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
45,CHEMBL3527325,CHEMBL3537745,1925031,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4(O)CC4)c1
46,CHEMBL1951575,CHEMBL3538082,1280563,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
47,CHEMBL42,CHEMBL3541853,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,1.4,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
48,CHEMBL42,CHEMBL3536999,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.03,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
49,CHEMBL218394,CHEMBL3541894,360720,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,,,,Compound recovery,metabolite_not_detected,92054,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC3CCC3)C(=O)C(=O)N)C2(C)C)C(C)(C)C
50,CHEMBL42,CHEMBL3539712,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.05,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
51,CHEMBL42,CHEMBL3539723,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.1,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
52,CHEMBL42,CHEMBL3540041,2261,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.009,nmol/min,Drug metabolism,,91913,100611,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
53,CHEMBL3527324,CHEMBL3538278,1925030,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,4530.0,nM,Km,,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(CO)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
54,CHEMBL3527324,CHEMBL3538278,1925030,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.584,nmol/min,Vmax,,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(CO)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
55,CHEMBL3527325,CHEMBL3538278,1925031,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,40700.0,nM,Km,,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4(O)CC4)c1
56,CHEMBL3527325,CHEMBL3538278,1925031,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,0.299,nmol/min,Vmax,,91984,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4(O)CC4)c1
57,CHEMBL30008,CHEMBL3541092,38764,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,100.0,nM,Ki,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4
58,CHEMBL1017,CHEMBL3541092,116949,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,=,100.0,nM,Ki,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCCc1nc2c(C)cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C
59,CHEMBL564085,CHEMBL3541093,559106,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C
60,CHEMBL22,CHEMBL3541093,1216,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
61,CHEMBL302795,CHEMBL3541093,112102,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc3ccccn3
62,CHEMBL26,CHEMBL3541093,1333,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N
63,CHEMBL421,CHEMBL3541093,1223,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1cc(ccc1O)\N=N\c2ccc(cc2)S(=O)(=O)Nc3ccccn3
64,CHEMBL1109,CHEMBL3541093,153330,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3
65,CHEMBL1790041,CHEMBL3541093,1153672,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1
66,CHEMBL27,CHEMBL3541093,1370,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)NCC(O)COc1cccc2ccccc12
67,CHEMBL631,CHEMBL3541093,27112,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2
68,CHEMBL608,CHEMBL3541093,22641,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
69,CHEMBL131,CHEMBL3541093,27370,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
70,CHEMBL527,CHEMBL3541093,11968,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ccccn3
71,CHEMBL16073,CHEMBL3541093,16498,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCOc1ccc(NC(=O)C)cc1
72,CHEMBL1503,CHEMBL3541093,419601,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc3ncc(C)c(OC)c3C
73,CHEMBL1516,CHEMBL3541093,421145,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCCc1nc(c(C(=O)O)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4)C(C)(C)O
74,CHEMBL154,CHEMBL3541093,51056,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O
75,CHEMBL80,CHEMBL3541093,6902,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
76,CHEMBL1434,CHEMBL3541093,371561,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)N(C)C
77,CHEMBL558,CHEMBL3541093,15958,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(N)COc1c(C)cccc1C
78,CHEMBL861,CHEMBL3541093,66016,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CCC1(NC(=O)N(C)C1=O)c2ccccc2
79,CHEMBL686,CHEMBL3541093,29989,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(Nc2ccccc2C(=O)O)c1C
80,CHEMBL480,CHEMBL3541093,5975,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2
81,CHEMBL571,CHEMBL3541093,16591,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
82,CHEMBL11,CHEMBL3541093,605,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CN(C)CCCN1c2ccccc2CCc3ccccc13
83,CHEMBL521,CHEMBL3541093,11674,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)Cc1ccc(cc1)C(C)C(=O)O
84,CHEMBL389621,CHEMBL3541093,374052,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
85,CHEMBL435,CHEMBL3541093,2045,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
86,CHEMBL35,CHEMBL3541093,2046,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl
87,CHEMBL41,CHEMBL3541093,2223,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2
88,CHEMBL652,CHEMBL3541093,27588,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2
89,CHEMBL914,CHEMBL3541093,81683,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
90,CHEMBL532,CHEMBL3541093,12506,Cytochrome P450 2J2,Homo sapiens,Homo sapiens,D,>,50000.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
