,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
14,CHEMBL178516,CHEMBL829415,299431,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,25500.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2c[nH]cn2
15,CHEMBL178534,CHEMBL829415,299452,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,4200.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,O\N=C\c1ccc(s1)c2cccnc2
16,CHEMBL178547,CHEMBL829415,299453,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,O\N=C\c1oc(cc1)c2cccnc2
17,CHEMBL178330,CHEMBL829415,299454,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,O\N=C/c1oc(cc1)c2cccnc2
18,CHEMBL359657,CHEMBL829415,299633,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,40200.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2cccnc2
19,CHEMBL178711,CHEMBL829415,299634,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,860.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,C(NCc1ccc(s1)c2cccnc2)c3ccc(s3)c4cccnc4
20,CHEMBL178090,CHEMBL829415,299641,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,172000.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2cccnc2
21,CHEMBL179399,CHEMBL829415,299549,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,4100.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,C[n+]1c[nH]cc1c2cccnc2
22,CHEMBL1795039,CHEMBL829415,1158370,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,O\N=C/c1oc(cc1)c2cccnc2.O\N=C\c3oc(cc3)c4cccnc4
23,CHEMBL178681,CHEMBL829415,299621,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,77500.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2cccnc2.N=Cc3ccc(s3)c4cccnc4.N=Cc5ccc(s5)c6cccnc6
24,CHEMBL368883,CHEMBL829415,299573,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,109000.0,nM,IC50,,21214,20056,PROTEIN,SINGLE PROTEIN,9,Cc1nccn1c2cccnc2
25,CHEMBL351231,CHEMBL832860,267366,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,21227,20056,PROTEIN,SINGLE PROTEIN,9,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N
26,CHEMBL351231,CHEMBL832863,267366,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,1.6,%,Inhibition,,21227,20056,PROTEIN,SINGLE PROTEIN,9,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N
27,CHEMBL202376,CHEMBL859099,338398,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,40000.0,nM,Km,,30659,20056,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(CC\C(=N\O)\C)ccc2c1
28,CHEMBL359657,CHEMBL910038,299633,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,20100.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2cccnc2
29,CHEMBL217125,CHEMBL910038,361911,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,38900.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1onc(c1)c2cccnc2
30,CHEMBL385008,CHEMBL910038,361910,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1cc(n[nH]1)c2cccnc2
31,CHEMBL385023,CHEMBL910038,361896,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCCCc1cccnc1
32,CHEMBL218397,CHEMBL910038,361895,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,5200.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2cc[nH]n2
33,CHEMBL410355,CHEMBL910038,361894,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,9600.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1csc(n1)c2cccnc2
34,CHEMBL386250,CHEMBL910038,361880,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,9700.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)c2ccsc2
35,CHEMBL215183,CHEMBL910038,361879,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2ccccc2
36,CHEMBL215134,CHEMBL910038,361878,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,40.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2ccccc2
37,CHEMBL214859,CHEMBL910038,361862,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2ccccc2
38,CHEMBL215174,CHEMBL910038,361861,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,600.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,C1CSC(S1)c2oc(cc2)c3cccnc3
39,CHEMBL214990,CHEMBL910038,361848,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CSCc1oc(cc1)c2cccnc2
40,CHEMBL214784,CHEMBL910038,361847,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,50.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,SCc1oc(cc1)c2cccnc2
41,CHEMBL386124,CHEMBL910038,361833,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,200.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CC(=O)SCc1oc(cc1)c2cccnc2
42,CHEMBL179704,CHEMBL910038,299460,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,3100.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2cccnc2
43,CHEMBL178516,CHEMBL910038,299431,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,12800.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2c[nH]cn2
44,CHEMBL368883,CHEMBL910038,299573,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,54500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1nccn1c2cccnc2
45,CHEMBL361153,CHEMBL910038,299430,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2ccsc2
46,CHEMBL179621,CHEMBL910038,299728,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,184000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2ccc(F)nc2
47,CHEMBL360999,CHEMBL910038,299737,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,2000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cn1cnc(c1)c2cccnc2
48,CHEMBL179669,CHEMBL910038,299718,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,3500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2cccnc2
49,CHEMBL180270,CHEMBL910038,299669,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CN(C)CC#Cc1cccnc1
50,CHEMBL149808,CHEMBL910038,249467,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,117000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CNCC#Cc1cccnc1
51,CHEMBL360541,CHEMBL910038,299668,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,10500.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCC#Cc1cccnc1
52,CHEMBL360998,CHEMBL910038,299731,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1oc(cc1)c2cccnc2
53,CHEMBL178938,CHEMBL910038,299729,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CNCc1oc(cc1)c2cccnc2
54,CHEMBL361969,CHEMBL910038,299730,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1ccc(s1)c2cccnc2
55,CHEMBL369285,CHEMBL910038,299704,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,CNCc1ccc(s1)c2cccnc2
56,CHEMBL178090,CHEMBL910038,299641,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,86000.0,nM,Ki,,31860,20056,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2cccnc2
57,CHEMBL348475,CHEMBL893815,259664,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c5cnc6ccccc6c5)cc3)Cc2cc1OC
58,CHEMBL266212,CHEMBL893815,391711,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2CCN(CC2)c3ccc(NC(=O)c4ccccc4NC(=O)c5cnc6ccccc6c5)cc3)cc1OC
59,CHEMBL244239,CHEMBL893815,391704,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20056,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CCN(C)CCNC(=O)c2ccccc2NC(=O)c3cnc4ccccc4c3)cc1OC
60,CHEMBL244403,CHEMBL892991,387205,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,>,200000.0,nM,IC50,,36602,20056,PROTEIN,SINGLE PROTEIN,9,CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c4ccccc14
61,CHEMBL392573,CHEMBL900906,403095,Cytochrome P450 2E1,,Homo sapiens,H,,,,Activity,Not Active,37121,20056,PROTEIN,SINGLE PROTEIN,8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5cc(C)nn5c4C
62,CHEMBL442242,CHEMBL900906,403097,Cytochrome P450 2E1,,Homo sapiens,H,,,,Activity,Not Active,37121,20056,PROTEIN,SINGLE PROTEIN,8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C
63,CHEMBL263664,CHEMBL932659,429079,Cytochrome P450 2E1,,Homo sapiens,H,>,50000.0,nM,IC50,,39220,20056,PROTEIN,SINGLE PROTEIN,8,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34
64,CHEMBL506871,CHEMBL1005342,494280,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45103,20056,PROTEIN,SINGLE PROTEIN,9,C[C@@]1(CCCN1)c2nc3cccc(C(=O)N)c3[nH]2
65,CHEMBL490868,CHEMBL1010557,520648,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,47040,20056,PROTEIN,SINGLE PROTEIN,9,O[C@@H](CN1[C@H](CCc2c1cccc2c3cccc(OC(F)(F)F)c3)c4cccc(OC(F)(F)F)c4)C(F)(F)F
66,CHEMBL218650,CHEMBL956236,365195,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,110.8,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
67,CHEMBL218650,CHEMBL956237,365195,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,112.4,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
68,CHEMBL218650,CHEMBL956238,365195,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,112.5,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
69,CHEMBL961,CHEMBL956238,93989,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,55.0,%,Activity,,45683,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)S
70,CHEMBL593763,CHEMBL1049149,573357,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,5000.0,nM,IC50,,48493,20056,PROTEIN,SINGLE PROTEIN,9,CNCC1=CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc12.CS(=O)(=O)O
71,CHEMBL1164870,CHEMBL1167166,645837,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,5.0,%,Inhibition,,51573,20056,PROTEIN,SINGLE PROTEIN,9,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1c2ccc(CN3CCCC3=O)cc2
72,CHEMBL538,CHEMBL1743271,13338,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Nc1ccccc1
73,CHEMBL1371,CHEMBL1743271,315123,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Clc1ccc2OC(=O)Nc2c1
74,CHEMBL108766,CHEMBL1743271,178621,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,CCCCCCCCCCCC(=O)O
75,CHEMBL14130,CHEMBL1743271,13399,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Substrate,56167,20056,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(cc1)[N+](=O)[O-]
76,CHEMBL315795,CHEMBL1743280,139608,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,Cc1ncsc1CCCl
77,CHEMBL366603,CHEMBL1743280,287268,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,C=CCSSCC=C
78,CHEMBL961,CHEMBL1743280,93989,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)S
79,CHEMBL964,CHEMBL1743280,94571,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inhibitor,56167,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)SSC(=S)N(CC)CC
80,CHEMBL545,CHEMBL1743289,13618,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inducer,56167,20056,PROTEIN,SINGLE PROTEIN,9,CCO
81,CHEMBL64,CHEMBL1743289,4941,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,Activity,Inducer,56167,20056,PROTEIN,SINGLE PROTEIN,9,NNC(=O)c1ccncc1
82,CHEMBL294199,CHEMBL1743416,91783,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 7746093,56168,20056,PROTEIN,SINGLE PROTEIN,9,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O
83,CHEMBL964,CHEMBL1743417,94571,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 1664256,56168,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)SSC(=S)N(CC)CC
84,CHEMBL964,CHEMBL1743418,94571,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 9695717,56168,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)SSC(=S)N(CC)CC
85,CHEMBL961,CHEMBL1743418,93989,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 9695717,56168,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)S
86,CHEMBL151649,CHEMBL1743419,251346,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,9980.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 11454729,56168,20056,PROTEIN,SINGLE PROTEIN,9,S=C=NCCc1ccccc1
87,CHEMBL151649,CHEMBL1743419,251346,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,0.339,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 11454729,56168,20056,PROTEIN,SINGLE PROTEIN,9,S=C=NCCc1ccccc1
88,CHEMBL964,CHEMBL1743419,94571,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 10805064,56168,20056,PROTEIN,SINGLE PROTEIN,9,CCN(CC)C(=S)SSC(=S)N(CC)CC
89,CHEMBL931,CHEMBL1743420,85649,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 8902272,56168,20056,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)C(Cl)Br
90,CHEMBL1078442,CHEMBL1743421,618322,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,40000.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 10860553,56168,20056,PROTEIN,SINGLE PROTEIN,9,CC(=CCC\C(=C\COc1c2C=CC(=O)Oc2cc3occc13)\C)C
91,CHEMBL1078442,CHEMBL1743421,618322,Cytochrome P450 2E1,Homo sapiens,Homo sapiens,D,=,0.08,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 10860553,56168,20056,PROTEIN,SINGLE PROTEIN,9,CC(=CCC\C(=C\COc1c2C=CC(=O)Oc2cc3occc13)\C)C
92,CHEMBL1762808,CHEMBL1764374,1140105,Cytochrome P450 2E1,,Homo sapiens,H,>,100000.0,nM,IC50,,57093,20056,PROTEIN,SINGLE PROTEIN,8,CC(C)N(CCO)Cc1csc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24
93,CHEMBL12089,CHEMBL1909137,9459,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC
94,CHEMBL12089,CHEMBL1909137,9459,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC
95,CHEMBL1231530,CHEMBL1909137,693880,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,OC(=O)CCNC(=O)c1ccccc1
96,CHEMBL1231530,CHEMBL1909137,693880,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,OC(=O)CCNC(=O)c1ccccc1
97,CHEMBL844,CHEMBL1909137,62817,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Brc1c(NC2=NCCN2)ccc3nccnc13
98,CHEMBL844,CHEMBL1909137,62817,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Brc1c(NC2=NCCN2)ccc3nccnc13
99,CHEMBL1200396,CHEMBL1909137,674347,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C
100,CHEMBL1200396,CHEMBL1909137,674347,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,Cl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C
101,CHEMBL211501,CHEMBL1909137,353667,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
102,CHEMBL211501,CHEMBL1909137,353667,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
103,CHEMBL3084803,CHEMBL1909137,1594694,Cytochrome P450 2E1,,Homo sapiens,D,,,,IC50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)[C@H](C)N)[C@H](O)[C@@H]1N(C)C(=O)CN
104,CHEMBL3084803,CHEMBL1909137,1594694,Cytochrome P450 2E1,,Homo sapiens,D,,,,Ki,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),59306,20056,PROTEIN,SINGLE PROTEIN,9,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)[C@H](C)N)[C@H](O)[C@@H]1N(C)C(=O)CN
