,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
26,CHEMBL208528,CHEMBL869680,347013,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,28000.0,nM,IC50,,31079,20085,PROTEIN,SINGLE PROTEIN,9,CCCc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
27,CHEMBL207831,CHEMBL869680,347092,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,21000.0,nM,IC50,,31079,20085,PROTEIN,SINGLE PROTEIN,9,OC(C1CCN(CCCC(=O)c2ccc(CC=C)cc2)CC1)(c3ccccc3)c4ccccc4
28,CHEMBL359657,CHEMBL910621,299633,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,26100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2cccnc2
29,CHEMBL217125,CHEMBL910621,361911,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,33700.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1onc(c1)c2cccnc2
30,CHEMBL385008,CHEMBL910621,361910,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,33200.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1cc(n[nH]1)c2cccnc2
31,CHEMBL385023,CHEMBL910621,361896,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCCCc1cccnc1
32,CHEMBL218397,CHEMBL910621,361895,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,71500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2cc[nH]n2
33,CHEMBL410355,CHEMBL910621,361894,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,43500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1csc(n1)c2cccnc2
34,CHEMBL386250,CHEMBL910621,361880,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,14000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)c2ccsc2
35,CHEMBL215183,CHEMBL910621,361879,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2ccccc2
36,CHEMBL215134,CHEMBL910621,361878,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,600.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1ccc(s1)c2ccccc2
37,CHEMBL214859,CHEMBL910621,361862,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,3800.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2ccccc2
38,CHEMBL215174,CHEMBL910621,361861,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5300.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,C1CSC(S1)c2oc(cc2)c3cccnc3
39,CHEMBL214990,CHEMBL910621,361848,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,46900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CSCc1oc(cc1)c2cccnc2
40,CHEMBL214784,CHEMBL910621,361847,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,1100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,SCc1oc(cc1)c2cccnc2
41,CHEMBL386124,CHEMBL910621,361833,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CC(=O)SCc1oc(cc1)c2cccnc2
42,CHEMBL179704,CHEMBL910621,299460,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,3100.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cscc1c2cccnc2
43,CHEMBL178516,CHEMBL910621,299431,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,51500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2c[nH]cn2
44,CHEMBL368883,CHEMBL910621,299573,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,300000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1nccn1c2cccnc2
45,CHEMBL361153,CHEMBL910621,299430,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,30000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,c1cncc(c1)c2ccsc2
46,CHEMBL179621,CHEMBL910621,299728,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,5900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2ccc(F)nc2
47,CHEMBL360999,CHEMBL910621,299737,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,73000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cn1cnc(c1)c2cccnc2
48,CHEMBL179669,CHEMBL910621,299718,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,1900.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccsc1c2cccnc2
49,CHEMBL180270,CHEMBL910621,299669,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,192000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)CC#Cc1cccnc1
50,CHEMBL149808,CHEMBL910621,249467,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,60000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCC#Cc1cccnc1
51,CHEMBL360541,CHEMBL910621,299668,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,82500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCC#Cc1cccnc1
52,CHEMBL360998,CHEMBL910621,299731,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1oc(cc1)c2cccnc2
53,CHEMBL178938,CHEMBL910621,299729,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,179000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCc1oc(cc1)c2cccnc2
54,CHEMBL178090,CHEMBL910621,299641,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,95500.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,NCc1oc(cc1)c2cccnc2
55,CHEMBL369285,CHEMBL910621,299704,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CNCc1ccc(s1)c2cccnc2
56,CHEMBL361969,CHEMBL910621,299730,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,400000.0,nM,Ki,,31860,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)Cc1ccc(s1)c2cccnc2
57,CHEMBL348475,CHEMBL893810,259664,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c5cnc6ccccc6c5)cc3)Cc2cc1OC
58,CHEMBL242983,CHEMBL893810,391713,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2CCN(CC2)c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c5cnc6ccccc6c5)cc3)cc1OC
59,CHEMBL266212,CHEMBL893810,391711,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2CCN(CC2)c3ccc(NC(=O)c4ccccc4NC(=O)c5cnc6ccccc6c5)cc3)cc1OC
60,CHEMBL244239,CHEMBL893810,391704,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,36502,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CCN(C)CCNC(=O)c2ccccc2NC(=O)c3cnc4ccccc4c3)cc1OC
61,CHEMBL403475,CHEMBL930921,438863,Cytochrome P450 2B6,,Homo sapiens,H,=,60.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CCC(c1ccc(cc1)c2ccsc2)n3ccnc3
62,CHEMBL254328,CHEMBL930921,422175,Cytochrome P450 2B6,,Homo sapiens,H,=,2.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c5cccnc5
63,CHEMBL157101,CHEMBL930921,255904,Cytochrome P450 2B6,,Homo sapiens,H,=,11.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
64,CHEMBL273191,CHEMBL930921,438864,Cytochrome P450 2B6,,Homo sapiens,H,=,49.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CC(c1ccc(cc1)c2ccsc2)n3ccnc3
65,CHEMBL403475,CHEMBL930922,438863,Cytochrome P450 2B6,,Homo sapiens,H,=,87.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CCC(c1ccc(cc1)c2ccsc2)n3ccnc3
66,CHEMBL254328,CHEMBL930922,422175,Cytochrome P450 2B6,,Homo sapiens,H,=,11.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c5cccnc5
67,CHEMBL157101,CHEMBL930922,255904,Cytochrome P450 2B6,,Homo sapiens,H,=,57.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
68,CHEMBL273191,CHEMBL930922,438864,Cytochrome P450 2B6,,Homo sapiens,H,=,87.0,%,Inhibition,,38400,20085,PROTEIN,SINGLE PROTEIN,8,CC(c1ccc(cc1)c2ccsc2)n3ccnc3
69,CHEMBL982,CHEMBL951228,100696,Cytochrome P450 2B6,,Homo sapiens,H,=,5.2,%,Inhibition,,38573,20085,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O
70,CHEMBL411916,CHEMBL951228,439823,Cytochrome P450 2B6,,Homo sapiens,H,,,,Inhibition,Not Determined,38573,20085,PROTEIN,SINGLE PROTEIN,8,CN(C)c1cccc(c1)C(=O)NC2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56
71,CHEMBL410526,CHEMBL951228,440499,Cytochrome P450 2B6,,Homo sapiens,H,=,49.3,%,Inhibition,,38573,20085,PROTEIN,SINGLE PROTEIN,8,COc1cccc(c1)C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56
72,CHEMBL272215,CHEMBL951228,440424,Cytochrome P450 2B6,,Homo sapiens,H,=,4.7,%,Inhibition,,38573,20085,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(Cl)c(Cl)c7
73,CHEMBL409458,CHEMBL951228,440461,Cytochrome P450 2B6,,Homo sapiens,H,=,7.0,%,Inhibition,,38573,20085,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(Cl)cc7
74,CHEMBL195217,CHEMBL930255,322994,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,13400.0,nM,IC50,,38609,20085,PROTEIN,SINGLE PROTEIN,9,Oc1cccc(c1)c2ccc3cc(O)ccc3c2
75,CHEMBL257990,CHEMBL930255,427107,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,=,6960.0,nM,IC50,,38609,20085,PROTEIN,SINGLE PROTEIN,9,N[C@H]1C[C@@H]1c2ccccc2
76,CHEMBL482409,CHEMBL952233,493127,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\2/CCC\C(=C/c3ccc(O)cc3)\C2=O)cc1
77,CHEMBL493001,CHEMBL952233,478563,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
78,CHEMBL407034,CHEMBL952233,429123,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\C(=O)\C=C\c2cc(C)c(O)c(C)c2)cc(C)c1O
79,CHEMBL497783,CHEMBL952233,493550,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\C(=O)\C=C\c2cccc(Cl)c2)c1
80,CHEMBL442985,CHEMBL952233,493483,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\C(=O)\C=C\c2ccc(Cl)c(Cl)c2)cc1Cl
81,CHEMBL498591,CHEMBL952233,493482,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)C(F)(F)F)cc1
82,CHEMBL498590,CHEMBL952233,493481,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)C(C)(C)C)cc1
83,CHEMBL496322,CHEMBL952233,493480,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(\C=C\C(=O)\C=C\c2ccc(C)cc2)cc1
84,CHEMBL496321,CHEMBL952233,493479,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\C(=O)\C=C\c2ccc(Cl)cc2)cc1
85,CHEMBL17201,CHEMBL952233,18520,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,O=C(\C=C\c1ccccc1)\C=C\c2ccccc2
86,CHEMBL128729,CHEMBL952233,212655,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\C(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O
87,CHEMBL129134,CHEMBL952233,212131,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\C(=O)\C=C\c2ccc(O)cc2)cc1
88,CHEMBL498373,CHEMBL952233,493402,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\2/CC\C(=C/c3cc(OC)c(O)c(OC)c3)\C2=O)cc(OC)c1O
89,CHEMBL498372,CHEMBL952233,493401,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1cc(\C=C\2/CC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)cc(c1O)C(C)(C)C
90,CHEMBL498371,CHEMBL952233,493400,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)c1cc(\C=C\2/CC\C(=C/c3cc(C(C)C)c(O)c(c3)C(C)C)\C2=O)cc(C(C)C)c1O
91,CHEMBL497137,CHEMBL952233,493336,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CCc1cc(\C=C\2/CC\C(=C/c3cc(CC)c(O)c(CC)c3)\C2=O)cc(CC)c1O
92,CHEMBL496935,CHEMBL952233,493335,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\2/CC\C(=C/c3cc(C)c(O)c(C)c3)\C2=O)cc(C)c1O
93,CHEMBL523919,CHEMBL952233,493334,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\2/CC\C(=C/c3cccc(Cl)c3)\C2=O)c1
94,CHEMBL496934,CHEMBL952233,493333,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\2/CC\C(=C/c3ccc(Cl)c(Cl)c3)\C2=O)cc1Cl
95,CHEMBL255167,CHEMBL952233,436744,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CN(C)c1ccc(\C=C\2/CC\C(=C/c3ccc(cc3)N(C)C)\C2=O)cc1
96,CHEMBL498609,CHEMBL952233,493273,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(\C=C\2/CC\C(=C/c3ccc(cc3)C(F)(F)F)\C2=O)cc1
97,CHEMBL509621,CHEMBL952233,493272,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\2/CC\C(=C/c3ccc(OC)cc3)\C2=O)cc1
98,CHEMBL496340,CHEMBL952233,493271,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(\C=C\2/CC\C(=C/c3ccc(Cl)cc3)\C2=O)cc1
99,CHEMBL151734,CHEMBL952233,249419,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C\c2ccccc2)\CC/C/1=C\c3ccccc3
100,CHEMBL270361,CHEMBL952233,436511,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,COc1cc(\C=C\2/CC\C(=C/c3ccc(O)c(OC)c3)\C2=O)ccc1O
101,CHEMBL452101,CHEMBL952233,493270,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(\C=C\2/CC\C(=C/c3ccc(O)cc3)\C2=O)cc1
102,CHEMBL503064,CHEMBL952233,493210,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)c1cc(\C=C\2/CCC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)cc(c1O)C(C)(C)C
103,CHEMBL497169,CHEMBL952233,493209,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Cc1cc(\C=C\2/CCC\C(=C/c3cc(C)c(O)c(C)c3)\C2=O)cc(C)c1O
104,CHEMBL503570,CHEMBL952233,493208,Cytochrome P450 2B6,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45751,20085,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(\C=C\2/CCC\C(=C/c3cccc(Cl)c3)\C2=O)c1
