,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
49,CHEMBL1235,CHEMBL949431,230459,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,45429,10163,PROTEIN,SINGLE PROTEIN,9,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
50,CHEMBL468929,CHEMBL973343,479941,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OC(C#N)c4ccccc34)cc1
51,CHEMBL468929,CHEMBL973350,479941,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OC(C#N)c4ccccc34)cc1
52,CHEMBL466289,CHEMBL973350,480068,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OCc4ccccc34)cc1
53,CHEMBL466289,CHEMBL973357,480068,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OCc4ccccc34)cc1
54,CHEMBL466289,CHEMBL972439,480068,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OCc4ccccc34)cc1
55,CHEMBL466289,CHEMBL972446,480068,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,46696,10163,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(CN2CCC3(CC2)OCc4ccccc34)cc1
56,CHEMBL520136,CHEMBL972422,520051,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,23000.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2[nH]nc3c2CCc4cc(O)ccc34
57,CHEMBL483160,CHEMBL972422,520115,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,Cn1nc(CCC(=O)Nc2ccccc2C(=O)O)c3CCc4cc(O)ccc4c13
58,CHEMBL483352,CHEMBL972422,520116,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,5800.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2[nH]nc3c2ccc4cc(O)ccc34
59,CHEMBL483353,CHEMBL972422,520117,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,5900.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2noc3c2CCc4cc(O)ccc34
60,CHEMBL520299,CHEMBL972422,520118,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2noc3c2ccc4cc(O)ccc34
61,CHEMBL482768,CHEMBL972422,520119,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,11000.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2cnn3c2CCc4cc(O)ccc34
62,CHEMBL521326,CHEMBL972422,520202,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2nnn3c2ccc4cc(O)ccc34
63,CHEMBL520620,CHEMBL972422,520206,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2cn3c4ccccc4sc3n2
64,CHEMBL482980,CHEMBL972422,520279,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2noc3c2Cc4cc(O)ccc34
65,CHEMBL485184,CHEMBL972422,520281,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,CN1C(=O)c2cc(O)ccc2c3ccc(CCC(=O)Nc4ccccc4C(=O)O)cc13
66,CHEMBL485185,CHEMBL972422,520282,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)c1ccccc1NC(=O)CCc2ccc3c(ccc4[nH]ncc34)c2
67,CHEMBL485196,CHEMBL972422,520349,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,44000.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2noc3c2CCc4cc(O)ccc34
68,CHEMBL483139,CHEMBL972422,520350,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2noc3c2ccc4cc(O)ccc34
69,CHEMBL483140,CHEMBL972422,520351,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2noc3c2ccc4c(F)c(O)ccc34
70,CHEMBL483336,CHEMBL972422,520352,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2noc3c2ccc4c(Cl)c(O)ccc34
71,CHEMBL483337,CHEMBL972422,520353,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2cnn3c2ccc4cc(O)ccc34
72,CHEMBL520513,CHEMBL972422,520420,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCCC1)NC(=O)CCc2cn3c4ccc(O)cc4sc3n2
73,CHEMBL485326,CHEMBL972422,520421,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,47000.0,nM,IC50,,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCC1)NC(=O)CCc2noc3c2CCc4cc(O)ccc34
74,CHEMBL485327,CHEMBL972422,520422,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,46477,10163,PROTEIN,SINGLE PROTEIN,9,OC(=O)C1=C(CCC1)NC(=O)CCc2cn3c4ccc(O)cc4sc3n2
75,CHEMBL447955,CHEMBL984121,519979,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,58000.0,nM,IC50,,47063,10163,PROTEIN,SINGLE PROTEIN,9,C[C@@H](O[C@H]1CC[C@@H]2CN(C[C@H]2[C@@H]1c3ccc(F)cc3)C4=CC(=O)CC4)c5cc(cc(c5)C(F)(F)F)C(F)(F)F
76,CHEMBL490672,CHEMBL973590,454954,Cytochrome P450 2C8,,Homo sapiens,H,>,30000.0,nM,IC50,,45457,10163,PROTEIN,SINGLE PROTEIN,8,CCc1cc(CC[C@@]2(CC(=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)O)C5CCCC5)cc(CC)n1
77,CHEMBL218650,CHEMBL956227,365195,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,107.2,%,Activity,,45683,10163,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
78,CHEMBL218650,CHEMBL956228,365195,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,107.8,%,Activity,,45683,10163,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
79,CHEMBL218650,CHEMBL956229,365195,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,108.5,%,Activity,,45683,10163,PROTEIN,SINGLE PROTEIN,9,C[C@]1(COc2ccc(cc2)N3CCC(CC3)Oc4ccc(OC(F)(F)F)cc4)Cn5cc(nc5O1)[N+](=O)[O-]
80,CHEMBL50,CHEMBL956229,3666,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,30.6,%,Activity,,45683,10163,PROTEIN,SINGLE PROTEIN,9,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3
81,CHEMBL1109,CHEMBL956229,153330,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,25.5,%,Activity,,45683,10163,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3
82,CHEMBL504492,CHEMBL996340,479766,Cytochrome P450 2C8,,Homo sapiens,H,=,71000.0,nM,IC50,,46756,10163,PROTEIN,SINGLE PROTEIN,8,CO\C(=C/1\NC(=O)[C@@H](NC(=O)c2csc(n2)c3cc(OC)c(nc3c4csc(n4)[C@@H]5COC(=O)c6c7CO[C@@H]([C@H](NC(=O)c8csc1n8)c9nc(cs9)C(=O)N5)[C@H](O[C@H]%10C[C@](C)(O)[C@@H]([C@H](C)O%10)N(C)C)C(=O)OCc%11cccc(c7%11)n6O)c%12nc(cs%12)C(=O)NCCCN%13CCOCC%13)[C@@H](C)O)\C
83,CHEMBL466326,CHEMBL969505,487482,Cytochrome P450 2C8,,Homo sapiens,H,,,,Activity,Not Active,42035,10163,PROTEIN,SINGLE PROTEIN,8,[Na+].CC(C)c1nc(nc(c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c2ccc(F)cc2)N(C)c3ncnn3C
84,CHEMBL236163,CHEMBL1001843,403316,Cytochrome P450 2C8,,Homo sapiens,H,=,28000.0,nM,IC50,,42150,10163,PROTEIN,SINGLE PROTEIN,8,Cc1c(CCC(=O)Nc2ccccc2C(=O)O)cnn1c3ccc(O)cc3
85,CHEMBL482480,CHEMBL1001843,509125,Cytochrome P450 2C8,,Homo sapiens,H,=,2800.0,nM,IC50,,42150,10163,PROTEIN,SINGLE PROTEIN,8,OC(=O)c1ccccc1NC(=O)CCc2csc(n2)c3ccc(O)cc3Cl
86,CHEMBL483934,CHEMBL1001843,509066,Cytochrome P450 2C8,,Homo sapiens,H,>,100000.0,nM,IC50,,42150,10163,PROTEIN,SINGLE PROTEIN,8,C[C@H](Cc1cnn(c1C)c2ccc(O)cc2)C(=O)NC3=C(CCCC3)C(=O)O
87,CHEMBL529220,CHEMBL958773,508538,Cytochrome P450 2C8,,Homo sapiens,H,>,65000.0,nM,IC50,,44359,10163,PROTEIN,SINGLE PROTEIN,8,CCCCC[C@H]1OC(=O)c2ccc(OC)cc2[C@H]1OC(=O)C
88,CHEMBL524266,CHEMBL1022452,494338,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,45098,10163,PROTEIN,SINGLE PROTEIN,9,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2
89,CHEMBL529213,CHEMBL1011900,499593,Cytochrome P450 2C8,,Homo sapiens,H,=,15000.0,nM,IC50,,46260,10163,PROTEIN,SINGLE PROTEIN,8,FC(F)(F)c1ccc(cc1)[C@@H]2C[C@H]2C(=O)N3CCN(CC3)S(=O)(=O)c4cc(cc(c4)C(F)(F)F)c5nnc[nH]5
90,CHEMBL453384,CHEMBL1029110,456053,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,9800.0,nM,IC50,,46217,10163,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1F
91,CHEMBL147587,CHEMBL1029110,243564,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,13000.0,nM,IC50,,46217,10163,PROTEIN,SINGLE PROTEIN,9,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O
92,CHEMBL1235,CHEMBL1029110,230459,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,46217,10163,PROTEIN,SINGLE PROTEIN,9,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
93,CHEMBL1630,CHEMBL1029110,476314,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,2700.0,nM,IC50,,46217,10163,PROTEIN,SINGLE PROTEIN,9,Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
94,CHEMBL564840,CHEMBL1025207,559652,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,47374,10163,PROTEIN,SINGLE PROTEIN,9,Cl.OC[C@H](O)CN1C(=O)N(C2CCN(C[C@H]3[C@H]4CC[C@H](C4)C35CC5)CC2)c6ccccc16
95,CHEMBL551964,CHEMBL1063867,565343,Cytochrome P450 2C8,Homo sapiens,Homo sapiens,D,=,29000.0,nM,IC50,,47621,10163,PROTEIN,SINGLE PROTEIN,9,Cc1ccc2c3O[C@@H](CN4CCN(CC4)c5ccc6cc(ccc6n5)C#N)COc3ccc2n1
