,drug_name,drug_type,Smiles
62,Fentanyl,Substrate,CCC(=O)N([C@H]1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
63,Finasteride,Substrate,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
64,Fluconazole,Inducer,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(F)C=C(F)C=C3
65,Fluconazole,Inhibitor,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(F)C=C(F)C=C3
66,Flutamide,Substrate,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
67,Fluvoxamine,Inhibitor,COCCCCC(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F
68,Glycyrrhizic Acid,Inducer,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
69,Glycyrrhizic Acid,Substrate,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
70,Granisetron,Substrate,CN1[C@H]2CCC[C@@H]1C[C@H](C2)NC(=O)C3=NN(C)C4=C3C=CC=C4
71,Halofantrine,Substrate,CCCCN(CCCC)CC[C@H](O)C1=C2C=CC(=CC2=C3C=C(Cl)C=C(Cl)C3=C1)C(F)(F)F
72,Haloperidol,Substrate,O[C@@]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
73,Hydrocortisone,Substrate,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
74,Ifosfamide,Substrate,ClCCN[P@@]1(=O)OCCCN1CCCl
75,Imatinib,Inhibitor,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(NC4=NC=CC(=N4)C5=CC=CN=C5)=C(C)C=C3
76,Imatinib,Substrate,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(NC4=NC=CC(=N4)C5=CC=CN=C5)=C(C)C=C3
77,Indinavir,Substrate,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=C3C=CC=C4)CC5=CC=CN=C5
78,Indinavir,Inhibitor,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=C3C=CC=C4)CC5=CC=CN=C5
79,Irinotecan,Substrate,CCC1=C2CN3C(=O)C4=C(C=C3C2=NC5=CC=C(OC(=O)N6CC[C@@H](CC6)N7CCCCC7)C=C15)[C@@](O)(CC)C(=O)OC4
80,Ketoconazole,Inducer,CC(=O)N1CCN(CC1)C2=CC=C(OC[C@@H]3CO[C@](CN4C=CN=C4)(O3)C5=C(Cl)C=C(Cl)C=C5)C=C2
81,Ketoconazole,Inhibitor,CC(=O)N1CCN(CC1)C2=CC=C(OC[C@@H]3CO[C@](CN4C=CN=C4)(O3)C5=C(Cl)C=C(Cl)C=C5)C=C2
82,Ketoconazole,Substrate,CC(=O)N1CCN(CC1)C2=CC=C(OC[C@@H]3CO[C@](CN4C=CN=C4)(O3)C5=C(Cl)C=C(Cl)C=C5)C=C2
83,Lercanidipine,Substrate,COC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4
84,Levacetylmethadol,Substrate,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
85,Lidocain,Substrate,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
86,Linopirdine,Substrate,O=C1N(C2=CC=CC=C2)C3=C(C=CC=C3)C1(CC4=CC=NC=C4)CC5=CC=NC=C5
87,Losartan,Substrate,CCCCC1=NC(Cl)=C(CO)N1CC2=CC=C(C=C2)C3=C(C=CC=C3)C4=NN=NN4
88,Lovastatin,Substrate,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
89,Mepacrine,Substrate,CCN(CC)CCC[C@@H](C)NC1=C2C=C(OC)C=CC2=NC3=CC(Cl)=CC=C13
90,Mephenytoin,Substrate,CC[C@]1(NC(=O)N(C)C1=O)C2=CC=CC=C2
91,Methadone,Substrate,CCC(=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
92,Mibefradil,Inhibitor,COCC(=O)O[C@]3(CCN(C)CCCC1=NC2=C(N1)C=CC=C2)CCC4=C(C=CC(F)=C4)[C@@H]3C(C)C
93,Midazolam,Substrate,CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(Cl)=C4)N12
94,Mifepristone,Substrate,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C5=CC=C(C=C5)N(C)C
95,Mifepristone,Inhibitor,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C5=CC=C(C=C5)N(C)C
96,Modafinil,Inducer,NC(=O)CS(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
97,Modafinil,Inhibitor,NC(=O)CS(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
98,Nateglinide,Substrate,CC(C)[C@@H]1CC[C@H](CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(O)=O
99,Nefazodone,Inhibitor,CCC1=NN(CCCN2CCN(CC2)C3=CC(Cl)=CC=C3)C(=O)N1CCOC4=CC=CC=C4
100,Nelfinavir,Inhibitor,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C
101,Nelfinavir,Substrate,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C
102,Neostigmine,Inhibitor,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
103,Nicardipine,Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OCCN(C)CC3=CC=CC=C3
104,Nifedipine,Substrate,COC(=O)C1=C(C)NC(C)=C([C@H]1C2=C(C=CC=C2)[N+]([O-])=O)C(=O)OC
105,Nimodipine,Substrate,COCCOC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC(C)C
106,Nisoldipine,Substrate,COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=C(C=CC=C2)[N+]([O-])=O)C(=O)OCC(C)C
107,Nitrendipine,Substrate,CCOC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC
108,Norethisterone,Substrate,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
109,Norfloxacin,Inhibitor,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCNCC3)C(F)=C2
110,Octopamine,Substrate,NC[C@H](O)C1=CC=C(O)C=C1
111,Omeprazole,Substrate,COC1=CC2=C(NC(=N2)S(=O)CC3=C(C)C(OC)=C(C)C=N3)C=C1
112,Omeprazole,Inhibitor,COC1=CC2=C(NC(=N2)S(=O)CC3=C(C)C(OC)=C(C)C=N3)C=C1
113,Omeprazole,Inducer,COC1=CC2=C(NC(=N2)S(=O)CC3=C(C)C(OC)=C(C)C=N3)C=C1
114,Ondansetron,Substrate,CN1C2=C(C(=O)[C@H](CC2)CN3C=CN=C3C)C4=CC=CC=C14
115,Ornidazole,Substrate,CC1=NC=C(N1C[C@H](O)CCl)[N+]([O-])=O
116,Oxazepam,Substrate,O[C@@H]1N=C(C2=CC=CC=C2)C3=C(NC1=O)C=CC(Cl)=C3
117,Oxcarbazepine,Inducer,NC(=O)N1C2=C(CC(=O)C3=C1C=CC=C3)C=CC=C2
118,Oxybutynin,Substrate,CCN(CC)CC#CCOC(=O)[C@](O)([C@H]1CCCCC1)C2=CC=CC=C2
119,Oxycodone,Substrate,COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
120,Paclitaxel,Substrate,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)C4=CC=CC=C4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(C)=C1C5(C)C
121,Paracetamol,Inducer,CC(=O)NC1=CC=C(O)C=C1
122,Paracetamol,Substrate,CC(=O)NC1=CC=C(O)C=C1
123,Paraoxon,Substrate,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O
124,Pethidine,Inducer,CCOC(=O)[C@@]1(CCN(C)CC1)C2=CC=CC=C2
125,Phenelzine,Inhibitor,NNCCC1=CC=CC=C1
126,Phenelzine,Substrate,NNCCC1=CC=CC=C1
127,Phenobarbital,Inducer,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
128,Phenytoin,Inducer,O=C1NC(=O)[C@](N1)(C2=CC=CC=C2)C3=CC=CC=C3
129,Physostigmine,Inhibitor,CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]3N(C)CC[C@@]23C
130,Pimozide,Substrate,FC1=CC=C(C=C1)C(CCCN2CC[C@@H](CC2)N3C(=O)NC4=C3C=CC=C4)C5=CC=C(F)C=C5
131,Pleconaril,Inducer,CC1=NOC(CCCOC2=C(C)C=C(C=C2C)C3=NOC(=N3)C(F)(F)F)=C1
132,Pravastatin,Substrate,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12
133,Praziquantel,Substrate,O=C1CN(C[C@H]2N1CCC3=C2C=CC=C3)C(=O)[C@H]4CCCCC4
134,Prednisolone,Substrate,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
135,Prednisolone,Inducer,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
136,Progesterone,Substrate,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
137,Propranolol,Substrate,CC(C)NC[C@@H](O)COC1=C2C=CC=CC2=CC=C1
138,Quetiapine,Substrate,OCCOCCN1CCN(CC1)C2=NC3=C(SC4=C2C=CC=C4)C=CC=C3
139,Ranitidine,Inhibitor,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
140,Reserpine,Inducer,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C6=CC(OC)=C(OC)C(OC)=C6
141,Rifampicin,Inducer,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
142,Rifampicin,Inhibitor,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
143,Rifampicin,Substrate,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
144,Rifapentine,Inducer,CO[C@H]1C=CO[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)C(C)=CC=C[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C)C(C=NN5CCN(CC5)[C@H]6CCCC6)=C(O)C4=C3C2=O
145,Risperidone,Substrate,CC1=C(CCN2CC[C@H](CC2)C3=NOC4=CC(F)=CC=C34)C(=O)N5CCCCC5=N1
146,Ritonavir,Substrate,CC(C)[C@@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)CC4=CC=CC=C4
147,Ritonavir,Inhibitor,CC(C)[C@@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)CC4=CC=CC=C4
148,Ritonavir,Inducer,CC(C)[C@@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)CC4=CC=CC=C4
149,Rosuvastatin,Inhibitor,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1C=C[C@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O
150,Salmeterol,Substrate,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCCCC2=CC=CC=C2
151,Saquinavir,Inhibitor,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(N)=O)NC(=O)C4=NC5=CC=CC=C5C=C4
152,Saquinavir,Substrate,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(N)=O)NC(=O)C4=NC5=CC=CC=C5C=C4
153,Sildenafil,Substrate,CCCC1=NN(C)C2=C1N=C(NC2=O)C3=C(OCC)C=CC(=C3)S(=O)(=O)N4CCN(C)CC4
154,Simvastatin,Substrate,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
155,Sirolimus,Substrate,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C(C)[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC
156,Spironolactone,Inducer,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13
157,Sulfasalazine,Substrate,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3
158,Tacrolimus,Substrate,CO[C@@H]1C[C@H](CC[C@H]1O)C=C(/C)[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)CC(C)=C[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)OC)[C@H](C[C@H]4C)OC
159,Tamoxifen,Substrate,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
160,Tegafur,Substrate,FC1=CN([C@H]2CCCO2)C(=O)NC1=O
