,drug_name,drug_type,Smiles
52,Methoxsalen,Substrate,COC1=C2OC(=O)C=CC2=CC3=C1OC=C3
53,Methoxsalen,Inhibitor,COC1=C2OC(=O)C=CC2=CC3=C1OC=C3
54,Methoxyflurane,Substrate,COC(F)(F)C(Cl)Cl
55,Metyrapone,Inhibitor,CC(C)(C1=CC=CN=C1)C(=O)C2=CC=CN=C2
56,Miconazole,Inhibitor,ClC1=CC=C(CO[C@H](CN2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C(Cl)=C1
57,Nicotine,Inhibitor,CN1CCC[C@H]1C2=CC=CN=C2
58,Nicotine,Substrate,CN1CCC[C@H]1C2=CC=CN=C2
59,Nicotinyl Alcohol (pyridylcarbinol),Substrate,OCC1=CC=CN=C1
60,Nilvadipine,Inhibitor,COC(=O)C1=C(NC(C)=C([C@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC(C)C)C#N
61,Norfloxacin,Inhibitor,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCNCC3)C(F)=C2
62,Orphenadrine (citrate),Inhibitor,CN(C)CCO[C@H](C1=CC=CC=C1)C2=C(C)C=CC=C2
63,Paracetamol,Substrate,CC(=O)NC1=CC=C(O)C=C1
64,Perazine,Substrate,CN1CCN(CCCN2C3=C(SC4=C2C=CC=C4)C=CC=C3)CC1
65,Phenacetin,Substrate,CCOC1=CC=C(NC(C)=O)C=C1
66,Phenazone,Substrate,CN1N(C(=O)C=C1C)C2=CC=CC=C2
67,Phenobarbital,Inducer,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
68,Phenobarbital,Inhibitor,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
69,Pilocarpine,Inhibitor,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C
70,Pilocarpine,Substrate,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C
71,Prednisolone,Inhibitor,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
72,Progesterone,Substrate,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
73,Propofol,Substrate,CC(C)C1=CC=CC(C(C)C)=C1O
74,Rifampicin,Inducer,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
75,Rifampicin,Inhibitor,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
76,Rifampicin,Substrate,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
77,Rosiglitazone,Inhibitor,CN(CCOC1=CC=C(C[C@@H]2SC(=O)NC2=O)C=C1)C3=NC=CC=C3
78,Roxatidine,Substrate,OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1
79,Selegiline,Substrate,C[C@H](CC1=CC=CC=C1)N(C)CC#C
80,Seratrodast,Inhibitor,CC1=C(C)C(=O)C([C@H](CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O
81,Sevoflurane,Substrate,FCOC(C(F)(F)F)C(F)(F)F
82,Sulconazole,Inhibitor,ClC1=CC=C(CS[C@H](CN2C=CN=C2)C3=C(Cl)C=C(Cl)C=C3)C=C1
83,Sulfaphenazole,Inhibitor,NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=NN2C3=CC=CC=C3
84,Tamoxifen,Substrate,CCC(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
85,Tegafur,Substrate,FC1=CN([C@H]2CCCO2)C(=O)NC1=O
86,Thalidomide,Substrate,O=C1CC[C@@H](N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1
87,Thiamazole,Inhibitor,CN1C=CNC1=S
88,Tranylcypromine,Inhibitor,N[C@H]1C[C@@H]1C2=CC=CC=C2
89,Tretinoin,Substrate,CC1=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)(C)CCC1
90,Troleandomycin,Inhibitor,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C
91,Trospium,Inhibitor,OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N@@]23CCCC3)(C4=CC=CC=C4)C5=CC=CC=C5
92,Valproic Acid,Substrate,CCCC(CCC)C(O)=O
93,Zidovudine,Substrate,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
